winner, loser, victorycount
8, 0, 0
2, 3, 12
5, 7, 8
7, 8, 6
6, 4, 15
7, 5, 0
9, 0, 0
8, 5, 0
7, 2, 0
0, 4, 8
1, 2, 0
6, 5, 19
5, 1, 0
2, 8, 6
9, 6, 0
3, 4, 0
2, 4, 13
5, 3, 8
5, 9, 4
1, 6, 0
2, 0, 10
8, 3, 0
8, 6, 0
0, 6, 0
7, 1, 0
0, 5, 9
2, 1, 15
6, 1, 17
5, 2, 0
1, 0, 0
0, 1, 7
8, 4, 0
4, 2, 0
2, 5, 6
2, 7, 12
1, 4, 0
6, 7, 16
9, 7, 6
5, 4, 0
0, 3, 4
9, 2, 0
7, 3, 4
3, 6, 0
8, 2, 0
6, 8, 18
4, 8, 5
1, 5, 9
9, 5, 3
9, 8, 5
0, 8, 5
6, 2, 21
7, 9, 0
4, 7, 7
0, 7, 7
7, 0, 0
3, 2, 0
8, 7, 0
1, 3, 6
3, 0, 0
5, 6, 0
4, 6, 0
7, 6, 0
0, 9, 6
5, 0, 0
3, 1, 0
4, 5, 7
1, 8, 9
4, 9, 6
3, 5, 0
9, 4, 0
3, 9, 0
5, 8, 5
9, 3, 6
7, 4, 0
2, 6, 0
6, 3, 13
3, 8, 5
9, 1, 0
8, 9, 0
4, 0, 11
3, 7, 3
1, 7, 6
2, 9, 6
4, 3, 12
6, 0, 22
1, 9, 9
4, 1, 11
8, 1, 0
6, 9, 22
0, 2, 0
