winner, loser, victorycount
2, 7, 12
3, 4, 0
0, 9, 10
5, 4, 15
4, 2, 0
6, 1, 0
6, 2, 0
5, 9, 12
6, 3, 5
3, 1, 0
9, 6, 0
8, 4, 2
0, 1, 17
8, 3, 1
8, 7, 3
4, 3, 7
3, 5, 0
5, 6, 13
7, 0, 0
7, 9, 2
8, 1, 0
2, 9, 10
4, 6, 2
3, 0, 0
9, 7, 0
9, 3, 0
5, 1, 8
7, 2, 0
5, 7, 8
9, 5, 0
2, 5, 9
2, 6, 10
8, 0, 0
5, 2, 6
3, 8, 0
1, 4, 19
4, 8, 2
3, 7, 1
4, 1, 0
3, 6, 0
0, 7, 18
0, 5, 9
1, 6, 13
0, 6, 23
9, 8, 0
0, 2, 10
7, 5, 0
2, 1, 8
7, 1, 0
9, 4, 0
1, 0, 8
9, 0, 0
6, 5, 0
0, 8, 9
9, 1, 0
6, 0, 0
8, 5, 0
4, 0, 0
7, 6, 0
1, 7, 12
5, 0, 7
2, 3, 12
2, 0, 7
0, 4, 20
3, 9, 4
2, 4, 13
7, 8, 0
4, 7, 7
8, 6, 2
4, 5, 0
6, 7, 4
1, 3, 13
6, 4, 0
8, 2, 0
1, 8, 6
2, 8, 7
1, 2, 9
5, 3, 9
6, 9, 2
8, 9, 0
5, 8, 10
7, 4, 0
1, 9, 7
6, 8, 1
3, 2, 0
0, 3, 10
1, 5, 12
7, 3, 1
4, 9, 3
9, 2, 0
