winner, loser, victorycount
5, 0, 0
8, 4, 6
5, 3, 2
6, 1, 17
5, 1, 0
2, 9, 0
8, 2, 10
2, 5, 2
1, 4, 5
9, 4, 2
5, 2, 0
7, 5, 8
4, 0, 0
8, 3, 3
7, 3, 16
0, 2, 12
6, 8, 16
8, 1, 7
2, 4, 4
5, 9, 0
9, 8, 0
3, 7, 0
4, 9, 0
6, 9, 13
4, 6, 0
8, 7, 0
2, 1, 0
3, 9, 0
0, 1, 6
3, 6, 0
5, 7, 0
1, 8, 0
4, 2, 0
1, 6, 0
1, 3, 4
3, 8, 0
6, 2, 14
6, 0, 13
7, 2, 10
9, 6, 0
7, 0, 11
8, 9, 9
2, 3, 8
7, 4, 15
3, 0, 0
3, 2, 0
5, 6, 0
6, 3, 12
9, 7, 0
4, 8, 0
1, 7, 0
9, 2, 7
2, 0, 0
9, 3, 2
9, 5, 9
0, 9, 17
2, 7, 0
1, 0, 0
3, 5, 0
4, 1, 0
6, 5, 7
0, 6, 11
4, 7, 0
4, 3, 2
8, 5, 6
0, 3, 13
5, 8, 0
1, 2, 7
8, 6, 0
4, 5, 0
0, 4, 10
0, 7, 8
9, 0, 0
3, 4, 3
7, 1, 11
3, 1, 0
7, 9, 22
1, 5, 4
6, 7, 10
0, 5, 14
8, 0, 0
7, 8, 13
9, 1, 10
2, 8, 0
2, 6, 0
5, 4, 2
1, 9, 4
7, 6, 11
0, 8, 11
6, 4, 11
