winner, loser, victorycount
6, 4, 17
1, 9, 0
1, 7, 0
8, 2, 0
7, 6, 0
2, 4, 0
3, 1, 9
6, 9, 11
4, 2, 6
0, 6, 9
7, 1, 7
3, 4, 9
6, 0, 2
6, 8, 7
9, 4, 11
9, 3, 13
9, 5, 9
8, 5, 3
0, 7, 12
4, 5, 8
5, 3, 0
5, 7, 0
3, 6, 0
5, 2, 0
6, 2, 8
1, 6, 0
1, 8, 0
1, 5, 0
5, 4, 0
4, 8, 14
6, 7, 11
7, 9, 0
3, 0, 0
8, 7, 0
8, 0, 0
9, 7, 14
1, 2, 0
4, 6, 0
2, 6, 0
6, 3, 16
0, 1, 12
9, 2, 5
6, 5, 13
7, 2, 6
3, 9, 0
4, 0, 0
7, 0, 0
1, 4, 0
5, 1, 3
9, 6, 9
0, 5, 9
4, 1, 4
4, 3, 0
5, 9, 0
6, 1, 11
2, 9, 0
7, 4, 4
8, 3, 0
0, 9, 9
8, 9, 0
0, 4, 19
8, 1, 5
3, 2, 11
2, 0, 0
2, 1, 4
7, 5, 5
4, 7, 5
2, 7, 0
7, 3, 0
2, 8, 8
3, 7, 8
8, 4, 0
8, 6, 0
9, 8, 14
2, 3, 0
0, 3, 8
9, 0, 8
5, 6, 0
2, 5, 9
4, 9, 0
9, 1, 12
3, 5, 10
7, 8, 8
0, 8, 16
1, 0, 0
1, 3, 0
5, 8, 2
3, 8, 7
5, 0, 0
0, 2, 10
