winner, loser, victorycount
0, 1, 6
4, 7, 0
1, 9, 0
6, 7, 0
0, 7, 10
7, 3, 5
7, 2, 12
1, 2, 10
9, 8, 12
0, 2, 9
3, 4, 0
5, 8, 0
0, 9, 0
5, 9, 0
2, 9, 0
0, 8, 15
6, 1, 0
2, 6, 10
0, 3, 13
2, 3, 2
2, 7, 0
7, 5, 12
8, 0, 0
2, 4, 3
4, 2, 0
2, 5, 4
8, 6, 11
6, 8, 0
7, 4, 7
4, 1, 0
5, 0, 0
7, 1, 5
1, 4, 7
7, 9, 0
4, 0, 0
5, 1, 0
9, 7, 18
1, 6, 14
4, 9, 0
7, 6, 10
8, 9, 0
9, 6, 12
7, 8, 11
3, 7, 0
3, 8, 0
6, 4, 0
3, 0, 0
3, 2, 0
8, 1, 0
6, 5, 2
4, 3, 6
8, 2, 4
5, 4, 0
0, 4, 14
5, 7, 0
2, 0, 0
6, 0, 0
8, 7, 0
9, 0, 8
6, 9, 0
6, 2, 0
6, 3, 2
5, 6, 0
9, 4, 16
9, 3, 22
4, 6, 7
1, 0, 0
3, 6, 0
5, 2, 0
8, 5, 4
4, 5, 9
2, 1, 0
3, 5, 0
1, 8, 10
1, 5, 12
4, 8, 4
5, 3, 5
8, 3, 9
8, 4, 1
9, 1, 21
1, 3, 2
0, 5, 18
2, 8, 5
3, 9, 0
1, 7, 4
7, 0, 0
3, 1, 0
0, 6, 13
9, 5, 20
9, 2, 14
