winner, loser, victorycount
9, 1, 13
2, 4, 0
1, 2, 11
9, 3, 13
7, 3, 0
3, 7, 0
2, 1, 0
5, 1, 0
1, 6, 12
6, 4, 0
0, 4, 0
4, 2, 13
0, 6, 0
4, 7, 13
8, 6, 0
8, 5, 0
1, 0, 13
4, 3, 21
1, 7, 12
2, 6, 0
4, 0, 16
6, 0, 8
6, 8, 5
1, 4, 8
5, 3, 5
3, 0, 3
1, 8, 11
9, 2, 17
6, 9, 0
8, 2, 0
7, 6, 0
9, 0, 8
7, 4, 0
5, 0, 0
0, 8, 0
0, 2, 0
6, 5, 5
5, 8, 7
5, 7, 2
3, 4, 0
7, 0, 5
7, 9, 0
6, 3, 4
3, 2, 0
8, 7, 3
0, 7, 0
4, 1, 12
6, 7, 12
5, 4, 0
8, 9, 0
0, 3, 0
8, 0, 4
1, 5, 12
8, 4, 0
9, 4, 5
5, 6, 0
3, 6, 0
3, 8, 0
5, 2, 0
9, 6, 21
1, 3, 10
7, 2, 0
0, 1, 0
8, 3, 7
9, 7, 14
5, 9, 0
0, 5, 0
3, 9, 0
4, 8, 16
7, 8, 0
2, 3, 6
2, 9, 0
8, 1, 0
6, 1, 0
7, 1, 0
9, 8, 9
4, 9, 14
1, 9, 12
0, 9, 0
2, 5, 7
3, 5, 0
2, 7, 3
3, 1, 0
4, 5, 17
4, 6, 17
9, 5, 10
6, 2, 6
2, 8, 3
2, 0, 5
7, 5, 0
