"triangle.transitivity","escalation","dci","steepness","slope","variable","strategy","distribution"
-0.186813186813187,0.5,0.231111111111111,-0.104734792341744,-0.0341260541038642,"rhp","mutual","clumped"
0.0285714285714285,0.5,0.235555555555556,-0.147516722730626,-0.0340304430709825,"rhp","mutual","clumped"
-0.0410958904109591,0.5,0.195555555555556,-0.115291055745601,-0.00666590963018141,"rhp","mutual","clumped"
0.0129870129870131,0.5,0.244444444444444,-0.131838127707112,0.0577018010784423,"rhp","mutual","clumped"
0.164179104477612,0.5,0.235555555555556,-0.152073134072149,0.0423185079735228,"rhp","mutual","clumped"
-0.0232558139534884,0.5,0.235555555555556,-0.14762055532109,-0.0131751126371226,"rhp","mutual","clumped"
0.411764705882353,0.500554938956715,0.241685144124169,-0.190997772823162,0.0263371318961276,"rhp","mutual","clumped"
-0.351351351351351,0.5,0.253333333333333,-0.102172906811944,-0.0536081567661911,"rhp","mutual","clumped"
0.0857142857142859,0.5,0.268292682926829,-0.20830004813962,-0.00575233579876577,"rhp","mutual","clumped"
-0.155555555555555,0.5,0.231111111111111,-0.111557568491544,0.00219316251161764,"rhp","mutual","clumped"
0.216494845360825,0.5,0.253333333333333,-0.169349502745225,0.0424653772238301,"rhp","self","clumped"
-0.0370370370370372,0.5,0.253333333333333,-0.136800305228285,-0.0108419751434494,"rhp","self","clumped"
0.0666666666666669,0.5,0.28,-0.174122781620457,-0.00783057728652346,"rhp","self","clumped"
-0.295774647887324,0.5,0.271111111111111,-0.0889158066523796,0.156387311869261,"rhp","self","clumped"
-0.0285714285714285,0.5,0.333333333333333,-0.214840672560909,-0.0133779437786336,"rhp","self","clumped"
0.0256410256410255,0.499445061043285,0.204444444444444,-0.129745728622734,-0.0606886967309517,"rhp","self","clumped"
0.0769230769230771,0.5,0.186666666666667,-0.142341114494224,0.00272337945581789,"rhp","self","clumped"
-0.0126582278481013,0.5,0.208888888888889,-0.133680156320577,0.00777960200297079,"rhp","self","clumped"
0.211267605633803,0.5,0.222222222222222,-0.157252226034921,0.0206053462245222,"rhp","self","clumped"
-0.0370370370370372,0.5,0.284444444444444,-0.193416628838624,0.0527115008392769,"rhp","self","clumped"
0.176470588235294,0.5,0.215077605321508,-0.171259560924633,0.0380361590374288,"rhp","opponent","clumped"
-0.0232558139534884,0.5,0.253333333333333,-0.0940323122739391,0.0220306877218586,"rhp","opponent","clumped"
0.142857142857143,0.5,0.257777777777778,-0.138290629453731,-0.0223633979117407,"rhp","opponent","clumped"
0.291139240506329,0.501108647450111,0.256637168141593,-0.199941746706453,0.0365753658664537,"rhp","opponent","clumped"
-0.111111111111111,0.501108647450111,0.225663716814159,-0.116998250808411,-0.015455098626669,"rhp","opponent","clumped"
0.134020618556701,0.5,0.226666666666667,-0.139697676061312,-0.0201346552232428,"rhp","opponent","clumped"
-0.046153846153846,0.5,0.2,-0.109532968516926,0.00425260049385452,"rhp","opponent","clumped"
0.0886075949367089,0.5,0.235555555555556,-0.116525902795956,0.0297612008142177,"rhp","opponent","clumped"
0.420289855072464,0.5,0.231111111111111,-0.206058626459696,0.0274633085353218,"rhp","opponent","clumped"
0.757575757575758,0.5,0.297777777777778,-0.26250185346442,0.026328055082814,"rhp","opponent","clumped"
0.0144927536231885,0.5,0.191111111111111,-0.142355513371556,-0.0346712457301831,"history","mutual","clumped"
-0.0120481927710845,0.5,0.284444444444444,-0.167928212211635,0.0251158445294434,"history","mutual","clumped"
0.0329670329670328,0.5,0.244444444444444,-0.144019364276049,0.0537120967227011,"history","mutual","clumped"
0.0476190476190474,0.498891352549889,0.244444444444444,-0.235985520718141,0.0151265575598247,"history","mutual","clumped"
0.120879120879121,0.5,0.244444444444444,-0.16954012140615,0.0465398545148105,"history","mutual","clumped"
0.189189189189189,0.5,0.231111111111111,-0.158719445719868,0.0130830245276054,"history","mutual","clumped"
0.107142857142857,0.5,0.288888888888889,-0.157043676208283,0.0332827352198411,"history","mutual","clumped"
0.104477611940299,0.5,0.253333333333333,-0.15071591196814,0.0337598498363877,"history","mutual","clumped"
0.288888888888889,0.500554938956715,0.268292682926829,-0.18530199249521,0.0330275041953671,"history","mutual","clumped"
-0.2,0.498891352549889,0.248888888888889,-0.161382526663275,0.00188332073633301,"history","mutual","clumped"
0.0731707317073171,0.5,0.210643015521064,-0.178603991405739,0.0201648530128598,"history","self","clumped"
0.352941176470588,0.5,0.213333333333333,-0.192514820164265,0.0386269545013679,"history","self","clumped"
0.344262295081967,0.499446290143965,0.184035476718404,-0.218863310763885,0.00643162201007978,"history","self","clumped"
0.466666666666667,0.5,0.262222222222222,-0.240329171714339,0.0220470397694999,"history","self","clumped"
-0.263157894736842,0.499445061043285,0.213333333333333,-0.0854908638172969,0.0572649377439914,"history","self","clumped"
-0.225806451612903,0.499445061043285,0.235555555555556,-0.0961044233544233,-0.0483225229675417,"history","self","clumped"
-0.150684931506849,0.5,0.228381374722838,-0.18248671776632,0.00838527693161832,"history","self","clumped"
0,0.5,0.226666666666667,-0.172923693294436,0.0372312494261315,"history","self","clumped"
0.215686274509804,0.5,0.213333333333333,-0.180451308393892,0.034462831737315,"history","self","clumped"
-0.0140845070422535,0.5,0.213333333333333,-0.123617275944183,0.0154638449219989,"history","self","clumped"
-0.285714285714286,0.5,0.293333333333333,-0.139647364420092,0.0538593030915851,"history","opponent","clumped"
0.0649350649350651,0.499445061043285,0.213333333333333,-0.151488831034286,0.0291081046664861,"history","opponent","clumped"
-0.0666666666666669,0.5,0.284444444444444,-0.184546888544215,0.0476210871138328,"history","opponent","clumped"
