"triangle.transitivity","escalation","dci","steepness","slope","variable","strategy","distribution"
0.822222222222222,0.5,0.485587583148559,-0.517236186669342,-0.0197309785285823,"history","opponent","clumped"
0.733333333333333,0.5,0.515555555555556,-0.534795518211584,-0.0219272458723985,"history","opponent","clumped"
0.951807228915662,0.5,0.493333333333333,-0.546430296629495,-0.0198607796505048,"history","opponent","clumped"
0.918367346938775,0.5,0.515555555555556,-0.587188134987882,-0.017043602430291,"history","opponent","clumped"
0.880597014925373,0.5,0.386666666666667,-0.466368254808616,-0.0223531627694895,"history","opponent","clumped"
0.842105263157895,0.5,0.448888888888889,-0.500615793096559,-0.0196995397588776,"history","opponent","clumped"
0.821428571428572,0.5,0.444444444444444,-0.455164066864742,-0.0230135647925719,"history","opponent","clumped"
0.904761904761905,0.5,0.466666666666667,-0.482464904635957,-0.0215520289433113,"history","opponent","clumped"
0.642857142857143,0.5,0.546666666666667,-0.539464696430249,-0.0181964924068372,"history","opponent","clumped"
0.569230769230769,0.5,0.266666666666667,-0.268052887397807,-0.0070020699550393,"rhp","mutual","Uniform"
-0.121951219512195,0.5,0.306666666666667,-0.222506009193989,0.00990780300992704,"rhp","mutual","Uniform"
0.0612244897959182,0.5,0.337777777777778,-0.261368194121501,0.00828866860186699,"rhp","mutual","Uniform"
0.759036144578313,0.5,0.311111111111111,-0.354954964665069,0.00187200284224977,"rhp","mutual","Uniform"
-0.176470588235294,0.5,0.271111111111111,-0.114621997457966,-0.0613564507452845,"rhp","mutual","Uniform"
0.146067415730337,0.5,0.324444444444444,-0.255925003398265,0.00012428691504902,"rhp","mutual","Uniform"
0.307692307692307,0.5,0.315555555555556,-0.310784250904572,-0.0096290399138758,"rhp","mutual","Uniform"
0.324675324675325,0.5,0.346666666666667,-0.340753359961072,-0.00184218454406994,"rhp","mutual","Uniform"
0.485714285714286,0.5,0.302222222222222,-0.244387200242815,-0.00373184138126873,"rhp","mutual","Uniform"
-0.104761904761905,0.5,0.386666666666667,-0.182026580048674,-0.00314803936329367,"rhp","mutual","Uniform"
