self, opp, fightsavoided
8, 2, 6
2, 4, 3
0, 9, 8
8, 3, 3
0, 8, 3
4, 6, 2
4, 1, 8
5, 3, 4
9, 8, 5
0, 7, 4
5, 2, 7
4, 0, 3
7, 3, 4
6, 2, 3
6, 0, 12
5, 6, 5
7, 0, 2
0, 6, 3
0, 1, 14
2, 1, 4
8, 5, 5
5, 4, 5
2, 3, 4
8, 6, 4
0, 4, 0
6, 1, 8
2, 7, 3
1, 7, 3
8, 7, 4
9, 7, 3
6, 8, 2
5, 1, 9
6, 7, 6
3, 7, 4
1, 9, 1
0, 5, 7
5, 7, 6
1, 0, 6
7, 9, 8
7, 8, 5
9, 4, 5
0, 2, 3
8, 9, 9
2, 9, 4
2, 5, 4
3, 9, 7
1, 5, 5
9, 3, 2
2, 8, 2
2, 0, 8
9, 2, 4
7, 6, 1
8, 4, 5
7, 1, 7
0, 3, 8
5, 0, 3
4, 3, 0
2, 6, 1
4, 8, 8
1, 2, 2
1, 8, 1
3, 6, 5
7, 5, 7
6, 4, 4
6, 3, 9
9, 0, 4
1, 6, 5
9, 6, 7
4, 7, 2
8, 0, 3
1, 4, 6
4, 9, 4
3, 5, 4
3, 8, 5
7, 2, 11
7, 4, 5
9, 1, 6
5, 9, 10
6, 9, 6
8, 1, 5
3, 0, 1
4, 2, 11
3, 4, 11
3, 2, 6
4, 5, 7
6, 5, 2
3, 1, 10
9, 5, 4
5, 8, 4
1, 3, 1
