self, opp, fightsavoided
2, 5, 2
1, 4, 1
9, 4, 2
9, 0, 6
4, 0, 13
0, 3, 4
9, 5, 7
0, 8, 1
0, 9, 9
8, 6, 8
0, 1, 5
1, 2, 6
1, 0, 11
9, 1, 1
5, 1, 5
6, 2, 2
4, 5, 6
1, 6, 6
2, 8, 5
5, 6, 6
1, 3, 3
6, 5, 7
0, 5, 4
7, 2, 11
3, 1, 1
5, 3, 7
0, 4, 2
3, 9, 9
0, 6, 6
6, 9, 8
8, 9, 2
7, 0, 3
8, 7, 4
6, 8, 2
8, 2, 9
9, 6, 7
3, 8, 1
1, 5, 5
3, 5, 1
1, 7, 5
9, 7, 3
2, 0, 10
7, 4, 0
0, 2, 13
3, 4, 5
2, 4, 1
9, 3, 4
8, 4, 4
8, 0, 5
8, 5, 3
0, 7, 2
7, 8, 2
5, 8, 3
8, 3, 8
4, 3, 8
1, 9, 3
4, 9, 7
7, 1, 8
2, 9, 6
2, 1, 5
3, 6, 6
8, 1, 7
7, 3, 4
6, 4, 5
7, 5, 5
5, 7, 3
3, 7, 1
7, 6, 5
4, 7, 5
2, 6, 9
5, 9, 7
4, 6, 2
4, 2, 6
9, 8, 1
6, 7, 8
3, 2, 6
3, 0, 12
4, 1, 6
2, 7, 1
6, 0, 6
1, 8, 1
2, 3, 7
5, 0, 5
7, 9, 5
5, 2, 9
4, 8, 0
5, 4, 1
6, 3, 3
6, 1, 4
9, 2, 7
