"","0","1","2","3","4","5","6","7","8","9"
"0",0,4,0,5,11,1,5,6,6,11
"1",8,0,1,1,8,3,5,1,4,6
"2",11,8,0,5,9,0,2,7,8,4
"3",11,1,2,0,5,4,2,8,3,7
"4",14,3,3,4,0,2,2,5,2,1
"5",12,8,0,9,4,0,1,1,4,8
"6",8,11,3,1,4,1,0,6,5,5
"7",15,6,1,4,3,3,5,0,6,8
"8",9,6,7,5,8,0,1,6,0,10
"9",9,1,3,7,3,2,1,5,7,0
