"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,7,7,3,6,5,2,7,3
"1",5,0,9,3,6,5,4,0,2,4
"2",3,3,0,9,10,7,4,9,5,7
"3",6,5,6,0,8,5,11,2,4,1
"4",5,2,6,10,0,3,8,3,4,1
"5",5,5,4,7,4,0,5,3,6,3
"6",5,5,7,5,9,2,0,1,5,5
"7",8,7,7,8,4,3,2,0,5,3
"8",12,8,8,6,4,4,5,3,0,2
"9",2,3,6,5,3,6,8,4,3,0
