who, energy-over-distance, energy-over-time
4, 1.7890132248219734, 0.5537851114749969
1, 1.991796200345423, 0.5810555485577529
8, 1.4851063829787234, 0.5055422597304446
7, 2.032611074633399, 0.5848973422345384
6, 1.5208294062205467, 0.5081244489230382
3, 1.5182208932909735, 0.5116513414787757
0, 1.515622076707203, 0.5102027963219549
5, 1.610221793635487, 0.5258218919259352
2, 1.5258814703675918, 0.5124071041692908
9, 1.5216738600112591, 0.5107066381156317
