winner, loser, victorycount
3, 2, 0
2, 8, 25
8, 7, 9
3, 9, 0
9, 6, 8
6, 8, 0
3, 1, 0
9, 3, 16
5, 0, 12
5, 7, 13
6, 5, 0
4, 8, 0
7, 4, 0
3, 6, 0
8, 6, 8
8, 3, 9
5, 4, 13
1, 2, 0
8, 9, 7
5, 9, 6
7, 1, 0
6, 0, 2
6, 7, 3
4, 6, 0
2, 1, 20
7, 8, 0
3, 7, 4
7, 5, 0
3, 0, 0
6, 1, 0
4, 0, 0
7, 6, 0
2, 9, 14
8, 4, 9
0, 7, 4
1, 9, 9
0, 5, 0
4, 2, 0
5, 2, 0
0, 2, 0
5, 8, 0
5, 1, 3
5, 3, 11
9, 8, 0
2, 4, 9
1, 4, 5
3, 5, 0
7, 9, 0
6, 9, 0
0, 6, 6
3, 8, 0
0, 4, 7
4, 7, 3
2, 5, 10
7, 0, 0
0, 1, 0
9, 7, 10
7, 2, 0
9, 5, 0
1, 3, 12
8, 2, 0
2, 3, 12
9, 2, 0
5, 6, 11
6, 4, 10
6, 3, 5
8, 0, 15
2, 0, 16
0, 8, 0
2, 7, 13
1, 0, 3
4, 5, 0
3, 4, 3
0, 9, 0
9, 1, 0
0, 3, 5
1, 8, 0
1, 7, 12
1, 6, 9
2, 6, 13
7, 3, 0
4, 3, 5
8, 1, 13
9, 4, 12
6, 2, 0
8, 5, 13
9, 0, 10
1, 5, 3
4, 1, 0
4, 9, 0
