winner, loser, victorycount
5, 0, 13
8, 9, 0
7, 6, 9
0, 2, 8
2, 5, 0
1, 3, 0
6, 5, 0
8, 1, 4
9, 7, 14
2, 8, 1
9, 0, 17
2, 6, 0
6, 8, 1
2, 0, 0
0, 1, 10
3, 2, 7
7, 9, 0
9, 3, 15
1, 7, 0
0, 6, 4
7, 4, 0
0, 9, 0
6, 1, 2
0, 3, 0
3, 4, 0
5, 2, 19
3, 5, 0
0, 8, 8
9, 5, 7
6, 3, 0
4, 3, 4
5, 9, 6
4, 8, 14
7, 0, 12
0, 5, 0
1, 2, 4
4, 9, 0
5, 1, 11
8, 2, 1
6, 4, 0
3, 6, 9
1, 4, 0
3, 0, 11
8, 6, 4
4, 7, 8
6, 2, 1
5, 3, 17
0, 4, 0
5, 8, 14
6, 9, 0
4, 0, 10
7, 8, 2
1, 9, 0
8, 4, 0
3, 7, 6
3, 1, 10
1, 8, 5
4, 5, 0
9, 8, 13
2, 1, 2
9, 6, 12
2, 4, 0
8, 5, 0
9, 4, 11
1, 5, 0
4, 6, 14
3, 8, 7
0, 7, 0
7, 3, 3
9, 1, 9
7, 2, 4
8, 3, 0
5, 7, 14
8, 7, 0
4, 2, 10
2, 7, 0
7, 5, 0
5, 6, 12
4, 1, 11
6, 0, 0
2, 3, 0
6, 7, 0
8, 0, 0
5, 4, 18
3, 9, 0
7, 1, 8
1, 0, 0
2, 9, 0
9, 2, 7
1, 6, 8
