winner, loser, victorycount
8, 3, 0
0, 1, 0
9, 3, 10
1, 0, 9
6, 2, 0
3, 8, 5
4, 7, 0
5, 1, 0
9, 8, 10
0, 9, 0
5, 7, 4
8, 6, 0
9, 1, 0
3, 7, 0
4, 6, 0
2, 0, 15
9, 4, 12
0, 4, 7
5, 0, 9
2, 1, 12
0, 3, 0
6, 7, 0
1, 5, 12
5, 2, 0
6, 3, 3
1, 4, 9
9, 2, 0
1, 7, 11
7, 0, 6
3, 9, 0
9, 0, 13
6, 1, 0
1, 8, 17
6, 9, 0
3, 4, 7
6, 8, 12
7, 5, 4
3, 2, 0
2, 4, 9
1, 3, 12
4, 8, 0
9, 5, 10
2, 8, 16
8, 7, 0
0, 6, 0
3, 6, 0
4, 2, 0
6, 0, 9
5, 6, 7
5, 3, 5
1, 9, 11
9, 6, 9
0, 8, 3
7, 2, 0
6, 4, 7
7, 6, 6
4, 3, 0
5, 8, 13
0, 7, 0
4, 5, 0
8, 5, 0
0, 5, 0
3, 1, 0
1, 6, 13
8, 4, 1
8, 9, 0
4, 9, 0
5, 9, 0
2, 6, 11
7, 1, 0
6, 5, 0
8, 0, 1
3, 0, 7
0, 2, 0
4, 0, 4
2, 7, 16
7, 8, 8
2, 9, 15
8, 2, 0
2, 5, 13
3, 5, 0
4, 1, 0
7, 4, 12
1, 2, 0
2, 3, 12
7, 9, 0
5, 4, 6
8, 1, 0
7, 3, 16
9, 7, 11
