winner, loser, victorycount
3, 8, 1
9, 5, 12
0, 7, 14
5, 7, 7
9, 7, 8
5, 3, 3
9, 4, 11
6, 4, 0
4, 9, 0
0, 4, 10
6, 1, 0
2, 0, 0
6, 3, 0
3, 7, 2
8, 7, 7
7, 4, 0
5, 6, 5
1, 7, 10
9, 2, 3
0, 8, 17
1, 9, 12
2, 7, 13
6, 9, 0
3, 0, 0
6, 8, 0
1, 2, 11
0, 5, 13
5, 4, 8
8, 9, 0
9, 0, 10
9, 1, 3
3, 5, 0
8, 2, 0
2, 4, 8
4, 0, 0
4, 8, 10
2, 9, 0
7, 8, 0
3, 9, 0
6, 2, 0
2, 8, 8
0, 1, 0
5, 1, 0
0, 2, 7
9, 6, 16
5, 2, 0
4, 2, 0
7, 2, 0
4, 7, 11
5, 9, 0
7, 5, 0
7, 0, 0
1, 5, 7
2, 3, 16
3, 1, 0
7, 9, 0
6, 0, 0
1, 6, 12
4, 6, 14
4, 1, 0
1, 4, 10
5, 8, 6
8, 4, 0
6, 7, 0
7, 1, 0
0, 3, 15
1, 8, 5
2, 5, 10
0, 6, 12
1, 3, 18
1, 0, 16
6, 5, 0
5, 0, 0
3, 2, 0
7, 3, 0
3, 6, 6
9, 3, 8
8, 1, 0
3, 4, 0
2, 1, 0
8, 5, 0
4, 5, 2
4, 3, 9
8, 0, 0
2, 6, 15
7, 6, 5
9, 8, 19
0, 9, 0
8, 3, 0
8, 6, 5
