approaching, opponent, attackcount
4, 8, 5
3, 4, 5
9, 3, 4
0, 6, 14
9, 1, 4
9, 0, 13
5, 4, 8
5, 7, 1
6, 2, 1
0, 4, 6
0, 9, 3
5, 0, 13
3, 2, 2
1, 8, 4
6, 7, 0
4, 1, 6
2, 0, 17
2, 1, 3
2, 3, 3
9, 2, 1
3, 0, 8
2, 8, 2
0, 2, 3
7, 0, 16
4, 7, 2
1, 6, 12
1, 7, 4
2, 7, 2
5, 6, 7
5, 1, 6
6, 1, 1
0, 5, 3
7, 2, 1
8, 7, 4
1, 3, 4
6, 8, 1
3, 6, 13
3, 5, 4
7, 6, 14
2, 6, 10
5, 9, 5
4, 6, 15
7, 5, 3
6, 5, 1
3, 8, 3
1, 4, 5
7, 1, 1
8, 1, 1
8, 9, 3
0, 3, 1
6, 3, 3
7, 9, 4
4, 5, 1
4, 2, 3
7, 4, 6
1, 9, 3
8, 6, 16
9, 7, 0
9, 6, 11
3, 7, 1
4, 9, 2
8, 2, 1
4, 3, 3
8, 3, 5
1, 0, 17
6, 0, 13
8, 0, 8
5, 2, 2
9, 5, 1
8, 4, 13
7, 8, 2
2, 9, 2
1, 5, 5
9, 4, 4
7, 3, 6
2, 4, 4
3, 1, 4
6, 9, 3
3, 9, 3
0, 8, 4
8, 5, 6
0, 7, 2
1, 2, 3
9, 8, 3
5, 3, 3
2, 5, 1
5, 8, 2
4, 0, 6
6, 4, 4
0, 1, 2
