approaching, opponent, attackcount
2, 8, 4
0, 4, 19
6, 2, 2
7, 1, 5
7, 8, 3
9, 2, 1
6, 9, 2
2, 9, 2
0, 9, 3
7, 2, 2
2, 3, 2
3, 2, 2
1, 7, 2
1, 4, 17
5, 2, 2
8, 3, 2
6, 3, 3
4, 9, 3
0, 2, 2
8, 4, 13
7, 0, 2
6, 0, 1
3, 4, 3
8, 6, 2
4, 6, 4
7, 5, 12
9, 7, 4
5, 3, 3
6, 1, 1
5, 9, 3
5, 4, 8
8, 5, 14
1, 5, 13
9, 6, 5
0, 6, 10
2, 6, 8
9, 3, 0
2, 7, 1
2, 4, 16
8, 0, 2
9, 8, 0
3, 7, 0
7, 6, 10
8, 9, 4
4, 5, 11
1, 3, 1
5, 7, 3
1, 8, 3
6, 7, 1
0, 1, 1
3, 0, 2
4, 8, 2
4, 3, 5
2, 1, 2
0, 3, 1
3, 6, 7
8, 2, 5
3, 1, 7
1, 6, 6
8, 1, 6
2, 0, 2
9, 5, 10
5, 0, 2
3, 9, 5
9, 1, 1
1, 2, 1
6, 5, 17
7, 9, 7
0, 5, 13
4, 0, 2
8, 7, 1
0, 7, 2
3, 5, 14
9, 0, 0
5, 8, 4
6, 8, 1
1, 9, 6
1, 0, 2
7, 3, 4
0, 8, 1
4, 2, 2
4, 7, 2
7, 4, 12
5, 6, 5
2, 5, 16
9, 4, 11
5, 1, 7
4, 1, 6
3, 8, 0
6, 4, 14
