self, opp, fightsavoided
2, 3, 5
5, 4, 3
9, 1, 6
0, 4, 9
4, 8, 0
1, 3, 4
8, 4, 6
6, 1, 5
8, 6, 5
5, 7, 0
1, 2, 6
2, 9, 9
7, 8, 0
8, 7, 3
4, 2, 10
3, 5, 4
0, 7, 3
3, 4, 4
5, 3, 1
9, 8, 0
2, 4, 9
4, 9, 6
7, 5, 1
8, 3, 1
8, 9, 10
2, 5, 5
5, 9, 6
4, 5, 5
0, 9, 11
2, 6, 6
2, 7, 4
4, 1, 6
3, 0, 5
7, 2, 6
6, 8, 0
3, 6, 8
0, 5, 8
2, 0, 7
0, 8, 0
7, 3, 6
8, 0, 8
3, 8, 0
4, 0, 11
3, 9, 1
1, 7, 2
9, 0, 2
0, 2, 4
2, 8, 0
6, 9, 4
7, 0, 7
6, 3, 13
9, 2, 5
1, 4, 5
3, 2, 4
5, 2, 4
7, 9, 6
2, 1, 2
8, 2, 3
3, 7, 9
5, 8, 0
6, 4, 11
9, 3, 9
6, 0, 11
9, 5, 3
4, 3, 13
6, 7, 2
3, 1, 3
8, 1, 6
1, 6, 2
0, 6, 5
1, 9, 6
5, 0, 6
5, 1, 3
9, 7, 4
8, 5, 12
1, 5, 10
4, 6, 7
0, 3, 4
4, 7, 2
7, 4, 0
7, 1, 3
9, 4, 2
9, 6, 6
6, 2, 2
1, 8, 0
5, 6, 5
6, 5, 8
1, 0, 6
7, 6, 6
0, 1, 10
