"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,4,4,5,7,2,3,5,5
"1",7,0,7,5,5,2,3,5,5,2
"2",6,3,0,4,7,5,7,10,4,3
"3",0,5,5,0,9,3,5,3,7,8
"4",7,9,10,6,0,7,0,6,8,10
"5",3,3,3,2,6,0,2,4,3,6
"6",3,9,6,5,3,4,0,3,4,6
"7",3,7,3,2,3,2,9,0,6,4
"8",6,2,3,5,6,4,10,3,0,11
"9",5,6,2,5,5,10,4,3,13,0
