approaching, opponent, attackcount
1, 2, 2
5, 2, 1
9, 0, 10
0, 7, 5
7, 8, 2
0, 8, 3
3, 5, 11
0, 5, 2
8, 5, 2
3, 2, 18
6, 3, 3
4, 0, 2
8, 1, 4
7, 9, 2
3, 6, 21
1, 8, 5
2, 4, 0
6, 0, 8
6, 8, 7
3, 1, 19
1, 4, 2
9, 7, 9
1, 6, 3
4, 2, 3
7, 6, 0
2, 1, 0
9, 5, 10
6, 7, 12
7, 0, 3
9, 6, 9
6, 5, 6
4, 6, 3
5, 4, 1
7, 1, 7
9, 4, 4
8, 0, 3
0, 9, 1
7, 3, 4
5, 9, 3
3, 4, 12
2, 8, 3
6, 4, 3
3, 8, 15
2, 9, 2
8, 6, 1
0, 1, 2
8, 9, 1
4, 1, 6
7, 5, 3
5, 7, 0
9, 1, 5
4, 9, 4
1, 3, 4
2, 7, 3
1, 0, 3
9, 2, 10
9, 3, 4
1, 9, 1
5, 0, 8
3, 0, 14
1, 7, 2
2, 5, 3
2, 3, 3
8, 2, 5
0, 3, 4
5, 1, 2
4, 7, 3
6, 1, 12
0, 6, 4
7, 4, 2
7, 2, 5
3, 7, 18
5, 6, 4
0, 2, 3
3, 9, 13
5, 3, 3
1, 5, 2
4, 3, 5
6, 9, 4
8, 7, 5
8, 3, 2
9, 8, 8
6, 2, 8
2, 0, 0
5, 8, 5
4, 5, 2
2, 6, 1
0, 4, 5
4, 8, 2
8, 4, 1
