approaching, opponent, attackcount
5, 9, 5
3, 1, 3
8, 1, 9
6, 3, 4
5, 7, 14
5, 2, 7
2, 8, 2
7, 2, 0
0, 1, 4
9, 3, 5
1, 9, 3
8, 2, 7
8, 6, 9
6, 0, 2
7, 1, 2
2, 9, 0
6, 2, 6
5, 0, 9
5, 6, 15
7, 9, 0
6, 8, 4
2, 5, 3
1, 2, 2
7, 5, 2
0, 2, 0
4, 7, 10
8, 9, 11
0, 9, 3
4, 0, 8
4, 3, 9
2, 3, 1
0, 5, 7
4, 8, 10
3, 2, 1
6, 7, 5
0, 7, 3
9, 8, 2
0, 4, 3
7, 6, 5
9, 4, 2
4, 2, 11
8, 7, 10
3, 8, 1
3, 9, 1
4, 6, 14
1, 0, 2
8, 3, 10
9, 1, 1
2, 6, 0
5, 4, 14
4, 9, 8
8, 4, 21
1, 6, 6
7, 3, 0
1, 7, 3
3, 6, 2
6, 1, 2
4, 1, 18
8, 0, 8
6, 9, 3
0, 6, 7
4, 5, 12
1, 3, 3
1, 4, 5
9, 5, 4
0, 3, 7
1, 5, 6
7, 0, 0
3, 4, 1
8, 5, 12
2, 4, 2
7, 8, 1
5, 3, 8
3, 7, 1
9, 6, 4
5, 1, 7
3, 5, 0
3, 0, 2
1, 8, 5
2, 7, 1
2, 1, 3
9, 0, 1
9, 7, 1
9, 2, 1
7, 4, 2
2, 0, 1
6, 5, 3
0, 8, 4
6, 4, 2
5, 8, 12
