approaching, opponent, attackcount
4, 9, 4
9, 1, 13
2, 8, 1
3, 2, 6
0, 6, 1
5, 6, 1
8, 7, 3
7, 0, 4
3, 4, 11
3, 9, 0
2, 3, 3
0, 5, 2
1, 0, 4
7, 6, 8
1, 3, 8
6, 5, 6
8, 6, 4
8, 4, 2
3, 7, 8
1, 5, 3
7, 5, 8
6, 0, 9
2, 9, 2
6, 4, 13
3, 8, 6
0, 4, 2
4, 7, 3
7, 8, 2
5, 9, 1
7, 2, 9
7, 1, 8
3, 0, 7
0, 7, 2
7, 9, 8
2, 4, 3
5, 4, 1
9, 7, 11
4, 6, 4
6, 2, 4
9, 0, 18
8, 9, 1
3, 6, 9
5, 8, 3
3, 5, 3
8, 2, 1
9, 8, 8
2, 0, 4
5, 7, 3
6, 3, 5
5, 2, 1
5, 1, 0
9, 4, 23
6, 1, 4
1, 2, 4
6, 7, 6
0, 1, 0
6, 9, 5
6, 8, 6
9, 3, 13
4, 3, 8
1, 8, 6
4, 1, 3
0, 2, 5
1, 6, 4
3, 1, 4
8, 0, 3
5, 3, 4
2, 1, 3
2, 5, 4
9, 2, 9
1, 9, 2
4, 0, 4
1, 7, 3
2, 6, 2
7, 3, 4
4, 8, 7
0, 3, 7
8, 5, 1
7, 4, 2
0, 8, 3
8, 1, 2
4, 5, 5
2, 7, 2
4, 2, 5
5, 0, 1
1, 4, 5
8, 3, 2
9, 5, 13
0, 9, 1
9, 6, 14
