approaching, opponent, attackcount
8, 3, 12
2, 5, 1
0, 2, 12
6, 2, 3
0, 6, 10
9, 8, 2
0, 3, 19
7, 3, 8
2, 6, 3
5, 2, 2
1, 5, 1
6, 3, 3
6, 7, 3
2, 0, 3
9, 6, 2
3, 4, 4
0, 5, 13
2, 1, 3
1, 6, 0
6, 5, 1
9, 3, 4
0, 9, 7
5, 7, 1
6, 4, 0
8, 2, 19
6, 1, 3
9, 4, 1
4, 6, 4
3, 9, 1
1, 7, 1
4, 9, 3
3, 2, 2
4, 2, 3
0, 1, 11
1, 8, 1
7, 5, 6
5, 6, 5
2, 7, 2
9, 1, 5
7, 0, 1
5, 3, 0
9, 2, 2
8, 9, 17
2, 3, 2
1, 3, 1
1, 0, 3
4, 8, 4
8, 1, 21
3, 1, 1
7, 2, 6
5, 8, 1
7, 6, 5
7, 9, 5
8, 0, 18
2, 9, 5
9, 0, 1
4, 7, 4
2, 8, 2
7, 4, 7
1, 2, 1
3, 0, 2
9, 5, 8
4, 0, 3
1, 4, 2
8, 4, 18
3, 7, 0
6, 8, 2
8, 5, 6
1, 9, 1
2, 4, 3
4, 1, 3
4, 3, 4
0, 8, 7
5, 1, 2
3, 6, 4
6, 9, 6
3, 8, 1
8, 7, 12
9, 7, 4
5, 4, 0
0, 7, 15
6, 0, 6
3, 5, 0
7, 8, 11
0, 4, 16
5, 9, 2
4, 5, 0
7, 1, 9
5, 0, 3
8, 6, 9
