approaching, opponent, attackcount
1, 6, 9
5, 4, 1
5, 7, 0
8, 7, 3
3, 8, 14
0, 9, 2
2, 8, 5
8, 9, 6
3, 6, 9
5, 6, 3
4, 6, 10
4, 7, 9
2, 4, 5
4, 5, 9
6, 5, 6
9, 4, 3
0, 4, 1
3, 0, 10
1, 5, 8
9, 0, 2
4, 3, 13
5, 2, 2
5, 9, 3
3, 2, 12
6, 0, 3
6, 9, 1
4, 8, 14
7, 0, 1
3, 9, 9
8, 1, 4
2, 7, 0
0, 6, 0
7, 9, 3
1, 3, 11
0, 5, 0
5, 0, 0
2, 9, 4
3, 4, 9
3, 5, 7
1, 2, 4
3, 7, 8
8, 2, 4
6, 8, 2
3, 1, 14
5, 8, 2
1, 4, 9
9, 2, 1
8, 5, 2
7, 2, 0
7, 3, 2
2, 3, 2
4, 2, 14
9, 6, 1
8, 3, 3
9, 5, 4
1, 8, 8
9, 8, 5
7, 4, 2
7, 8, 4
4, 9, 10
2, 6, 3
6, 3, 5
9, 3, 6
8, 0, 4
7, 5, 3
7, 1, 2
0, 1, 0
9, 1, 3
4, 0, 10
2, 5, 8
6, 2, 3
6, 1, 2
5, 1, 3
5, 3, 1
8, 4, 6
0, 8, 2
1, 9, 8
9, 7, 5
1, 7, 13
7, 6, 1
0, 2, 2
4, 1, 18
6, 7, 4
2, 0, 6
0, 7, 2
1, 0, 7
2, 1, 6
8, 6, 1
0, 3, 2
6, 4, 2
