approaching, opponent, attackcount
6, 2, 6
5, 8, 2
2, 3, 6
3, 5, 4
8, 9, 3
2, 4, 5
4, 2, 6
5, 7, 3
1, 3, 4
5, 1, 3
2, 8, 6
4, 0, 8
1, 7, 2
0, 4, 4
9, 5, 5
7, 2, 8
0, 8, 1
7, 1, 7
4, 9, 2
1, 6, 7
6, 4, 8
9, 4, 2
3, 8, 9
5, 2, 5
2, 0, 9
3, 2, 3
1, 2, 2
8, 1, 4
3, 1, 4
0, 6, 1
7, 6, 8
9, 2, 3
8, 5, 5
9, 6, 2
0, 3, 2
4, 1, 5
4, 5, 5
3, 9, 3
5, 3, 1
1, 5, 5
6, 0, 13
0, 5, 4
9, 8, 3
5, 9, 7
1, 8, 6
3, 4, 6
8, 3, 4
8, 0, 6
2, 7, 3
5, 0, 6
6, 7, 3
5, 4, 6
1, 9, 8
6, 9, 4
1, 0, 7
0, 7, 1
6, 5, 7
9, 1, 2
1, 4, 5
7, 8, 3
8, 7, 1
6, 3, 5
4, 7, 5
3, 7, 8
3, 0, 7
9, 3, 6
3, 6, 2
8, 4, 8
5, 6, 5
2, 6, 3
7, 4, 5
8, 6, 6
0, 9, 4
7, 5, 8
0, 1, 2
7, 3, 13
6, 8, 7
2, 1, 2
4, 6, 3
0, 2, 5
6, 1, 7
2, 9, 2
9, 0, 9
4, 3, 3
7, 0, 20
9, 7, 1
4, 8, 4
2, 5, 4
7, 9, 5
8, 2, 8
