self, opp, fightsavoided
5, 7, 2
7, 4, 0
3, 8, 5
8, 5, 4
1, 5, 8
6, 9, 10
7, 0, 0
7, 5, 0
6, 8, 9
6, 2, 8
7, 3, 0
6, 4, 2
1, 2, 6
8, 6, 3
0, 2, 7
0, 1, 10
9, 7, 10
9, 8, 5
3, 2, 14
9, 0, 2
9, 5, 9
1, 8, 6
1, 6, 6
2, 8, 6
9, 4, 5
5, 3, 9
9, 3, 6
9, 1, 12
6, 1, 3
4, 0, 0
0, 3, 12
3, 4, 2
7, 1, 0
8, 2, 5
7, 2, 0
5, 4, 2
4, 6, 0
5, 2, 8
7, 9, 0
2, 4, 1
2, 5, 6
9, 2, 7
5, 0, 7
5, 6, 9
0, 4, 9
5, 9, 2
4, 9, 0
4, 1, 0
1, 7, 3
8, 0, 8
8, 3, 10
2, 7, 5
1, 4, 12
3, 0, 3
8, 7, 6
5, 1, 7
1, 3, 6
3, 7, 4
2, 0, 5
2, 3, 13
3, 6, 1
0, 5, 10
2, 9, 4
6, 5, 7
0, 8, 5
6, 7, 2
4, 3, 0
4, 8, 0
5, 8, 8
3, 5, 9
1, 9, 8
8, 4, 4
7, 6, 0
3, 9, 3
2, 1, 3
4, 2, 0
7, 8, 0
4, 7, 0
3, 1, 3
1, 0, 6
9, 6, 8
6, 3, 3
0, 7, 1
0, 6, 9
2, 6, 5
8, 9, 3
0, 9, 9
4, 5, 0
8, 1, 8
6, 0, 12
