self, opp, fightsavoided
4, 0, 0
3, 1, 0
1, 8, 1
1, 9, 6
7, 2, 10
0, 8, 6
2, 0, 3
1, 5, 7
9, 5, 8
3, 0, 0
8, 0, 9
5, 9, 6
8, 5, 7
7, 0, 3
4, 3, 0
1, 0, 6
6, 4, 8
9, 3, 7
4, 5, 0
3, 8, 0
8, 9, 10
8, 2, 3
7, 6, 6
4, 6, 0
5, 7, 5
5, 3, 6
8, 6, 3
2, 3, 4
1, 7, 9
9, 4, 9
4, 1, 0
7, 8, 4
2, 8, 6
6, 1, 10
0, 6, 5
0, 9, 8
4, 8, 0
6, 2, 6
0, 5, 11
1, 3, 3
8, 3, 5
0, 4, 4
0, 3, 5
5, 6, 4
9, 8, 7
6, 5, 3
7, 9, 2
3, 2, 0
6, 0, 7
2, 7, 7
8, 4, 2
5, 0, 5
0, 7, 11
9, 0, 6
9, 7, 8
9, 1, 7
3, 9, 0
0, 2, 5
2, 5, 9
7, 1, 6
3, 4, 0
6, 9, 10
1, 2, 4
7, 3, 10
5, 1, 5
1, 6, 11
4, 2, 0
5, 4, 7
6, 8, 9
2, 1, 4
4, 9, 0
3, 6, 0
6, 3, 6
5, 8, 19
8, 7, 3
2, 9, 4
2, 4, 2
1, 4, 5
5, 2, 6
7, 5, 8
3, 5, 0
8, 1, 0
0, 1, 4
9, 6, 5
7, 4, 10
3, 7, 0
4, 7, 0
9, 2, 10
2, 6, 7
6, 7, 3
