self, opp, fightsavoided
8, 6, 3
6, 3, 0
4, 9, 7
5, 8, 7
0, 1, 0
4, 3, 6
7, 8, 0
2, 6, 8
1, 4, 7
9, 5, 9
7, 4, 0
0, 8, 0
4, 6, 11
7, 6, 0
1, 8, 13
4, 0, 7
1, 5, 9
4, 8, 6
5, 4, 11
6, 0, 0
2, 1, 5
9, 2, 8
5, 0, 6
3, 6, 0
8, 9, 7
1, 2, 8
7, 5, 0
4, 5, 8
5, 1, 9
8, 1, 6
4, 2, 11
2, 5, 10
2, 3, 13
3, 5, 1
3, 7, 2
3, 2, 3
9, 6, 5
7, 9, 0
6, 9, 0
1, 3, 10
6, 2, 0
9, 1, 6
7, 0, 0
3, 0, 4
8, 3, 6
8, 0, 11
6, 7, 0
2, 0, 7
2, 9, 12
6, 5, 0
4, 1, 5
8, 5, 8
8, 7, 10
0, 4, 0
2, 4, 7
5, 2, 9
6, 4, 0
3, 4, 2
0, 9, 0
1, 0, 6
1, 9, 14
3, 1, 4
5, 3, 8
0, 3, 0
6, 1, 0
1, 7, 10
9, 8, 4
6, 8, 0
7, 2, 0
3, 8, 2
9, 0, 3
9, 4, 2
2, 7, 5
3, 9, 3
0, 2, 0
9, 7, 10
5, 7, 10
7, 3, 0
4, 7, 11
0, 5, 0
5, 6, 13
7, 1, 0
8, 4, 9
2, 8, 3
1, 6, 17
8, 2, 6
9, 3, 3
0, 6, 0
5, 9, 4
0, 7, 0
