self, opp, fightsavoided
5, 7, 6
0, 5, 6
4, 6, 0
7, 0, 10
5, 2, 11
7, 3, 10
5, 3, 8
1, 2, 12
4, 5, 0
8, 4, 0
7, 5, 9
0, 2, 8
4, 3, 0
5, 9, 1
1, 5, 5
0, 9, 13
0, 3, 3
1, 3, 10
2, 1, 5
6, 1, 5
2, 8, 8
4, 8, 0
8, 6, 0
0, 1, 8
6, 7, 7
0, 6, 4
9, 3, 5
5, 8, 3
4, 1, 0
9, 6, 10
3, 2, 0
2, 4, 8
8, 3, 0
3, 9, 0
3, 4, 0
3, 5, 0
1, 9, 8
9, 7, 7
1, 0, 13
5, 4, 11
5, 6, 6
2, 0, 6
0, 4, 5
9, 8, 5
1, 7, 3
6, 2, 9
4, 2, 0
8, 0, 0
7, 6, 9
8, 5, 0
6, 4, 5
6, 9, 5
8, 9, 0
0, 7, 11
2, 3, 7
3, 0, 0
8, 7, 0
6, 0, 6
4, 9, 0
7, 2, 6
2, 9, 12
9, 5, 2
4, 0, 0
2, 5, 11
9, 2, 11
8, 2, 0
1, 6, 8
3, 7, 0
6, 3, 2
7, 9, 11
9, 0, 7
8, 1, 0
1, 8, 2
2, 6, 6
6, 5, 9
7, 8, 7
7, 1, 8
2, 7, 6
5, 1, 13
3, 1, 0
0, 8, 8
9, 1, 5
5, 0, 3
3, 8, 0
4, 7, 0
3, 6, 0
9, 4, 6
7, 4, 5
1, 4, 7
6, 8, 4
