approaching, opponent, attackcount
0, 8, 3
1, 3, 15
6, 8, 7
2, 7, 4
4, 0, 10
1, 6, 15
9, 6, 1
0, 9, 1
0, 6, 2
6, 3, 6
6, 1, 3
3, 4, 3
4, 5, 6
4, 7, 5
9, 4, 5
7, 8, 5
7, 0, 6
8, 2, 3
9, 5, 5
3, 8, 3
4, 9, 9
7, 3, 6
3, 1, 5
7, 4, 6
8, 1, 2
0, 7, 1
8, 6, 3
6, 0, 2
9, 3, 4
0, 4, 4
4, 6, 6
1, 9, 16
8, 4, 2
4, 1, 8
5, 7, 4
3, 5, 4
1, 2, 15
6, 9, 4
9, 0, 0
4, 3, 8
3, 6, 3
2, 8, 1
3, 2, 2
9, 7, 1
5, 1, 3
8, 9, 4
5, 6, 5
3, 7, 2
8, 0, 2
2, 4, 6
9, 8, 3
5, 8, 4
0, 3, 3
3, 9, 2
6, 7, 2
1, 7, 8
1, 4, 17
2, 9, 2
6, 5, 3
7, 1, 4
0, 2, 1
2, 0, 3
7, 2, 7
7, 5, 9
5, 0, 4
5, 3, 7
8, 3, 2
1, 5, 23
3, 0, 3
4, 8, 10
6, 2, 3
5, 4, 4
0, 5, 0
5, 2, 6
5, 9, 6
8, 5, 2
2, 6, 0
1, 0, 15
8, 7, 2
9, 2, 2
7, 9, 5
2, 5, 1
9, 1, 5
4, 2, 5
2, 3, 3
6, 4, 2
7, 6, 6
0, 1, 1
1, 8, 14
2, 1, 5
