approaching, opponent, attackcount
5, 9, 4
8, 5, 3
9, 8, 9
1, 0, 2
1, 3, 1
0, 5, 1
0, 8, 0
1, 8, 6
7, 5, 9
5, 3, 6
3, 8, 15
0, 1, 5
8, 9, 6
6, 1, 0
3, 5, 13
4, 2, 7
4, 3, 3
6, 9, 3
0, 3, 5
5, 8, 5
9, 2, 2
3, 7, 22
4, 5, 3
5, 4, 5
4, 1, 4
9, 7, 6
7, 4, 8
5, 1, 3
9, 6, 7
5, 2, 4
3, 1, 15
0, 9, 1
2, 7, 3
4, 7, 4
2, 3, 1
8, 6, 4
4, 8, 1
1, 6, 1
0, 2, 4
7, 3, 11
0, 7, 1
2, 5, 0
3, 0, 17
7, 9, 6
8, 3, 2
3, 4, 19
3, 2, 20
8, 7, 2
6, 8, 9
4, 6, 4
1, 4, 2
7, 2, 7
1, 7, 1
2, 6, 1
6, 4, 2
8, 1, 2
9, 0, 4
8, 4, 0
8, 2, 4
0, 4, 3
1, 5, 2
2, 1, 1
7, 8, 8
9, 5, 8
6, 5, 5
3, 6, 15
0, 6, 3
9, 1, 3
6, 7, 3
6, 2, 2
2, 4, 2
7, 6, 11
7, 0, 14
9, 4, 4
1, 2, 1
8, 0, 2
9, 3, 6
2, 8, 2
5, 0, 2
2, 0, 3
1, 9, 4
6, 3, 2
4, 9, 2
3, 9, 10
5, 6, 2
2, 9, 1
6, 0, 0
5, 7, 2
4, 0, 1
7, 1, 11
