approaching, opponent, attackcount
0, 5, 1
1, 2, 8
6, 2, 2
9, 7, 8
5, 7, 4
2, 9, 4
4, 5, 0
9, 5, 6
0, 8, 3
6, 8, 2
2, 4, 4
8, 6, 14
4, 7, 1
3, 4, 2
4, 3, 3
5, 9, 2
8, 5, 16
6, 3, 5
4, 2, 4
9, 4, 10
1, 9, 5
5, 0, 0
7, 5, 2
9, 6, 6
8, 4, 10
4, 1, 5
0, 6, 3
3, 6, 3
6, 1, 3
3, 9, 4
4, 6, 4
5, 1, 1
0, 9, 6
5, 2, 1
7, 2, 2
7, 3, 2
2, 7, 1
1, 3, 7
7, 9, 1
8, 2, 18
6, 4, 5
2, 8, 1
4, 9, 3
0, 4, 8
5, 3, 0
9, 0, 7
8, 0, 17
1, 4, 6
5, 4, 3
4, 8, 1
9, 2, 6
7, 1, 1
6, 9, 3
0, 3, 4
8, 3, 21
1, 5, 6
3, 7, 4
3, 8, 4
2, 6, 2
0, 7, 2
8, 7, 11
1, 8, 13
5, 8, 1
3, 5, 4
2, 5, 3
6, 7, 1
2, 3, 3
2, 1, 3
7, 4, 1
9, 3, 16
7, 8, 2
6, 0, 4
1, 0, 5
3, 2, 2
8, 1, 14
6, 5, 2
3, 1, 6
8, 9, 20
0, 1, 3
9, 1, 4
4, 0, 3
9, 8, 6
7, 0, 2
7, 6, 5
1, 7, 2
2, 0, 5
1, 6, 10
3, 0, 2
5, 6, 5
0, 2, 5
