approaching, opponent, attackcount
9, 7, 14
2, 0, 7
1, 6, 9
8, 2, 2
6, 4, 3
0, 8, 3
3, 6, 8
4, 9, 1
9, 1, 4
3, 4, 5
5, 0, 6
5, 7, 8
9, 6, 8
1, 8, 6
4, 5, 3
4, 7, 4
6, 8, 0
3, 5, 5
8, 5, 2
9, 5, 6
1, 9, 2
4, 2, 3
9, 2, 5
1, 0, 9
0, 9, 5
6, 7, 4
6, 9, 3
1, 3, 6
7, 9, 2
5, 4, 4
6, 5, 2
7, 4, 5
7, 2, 2
2, 8, 12
8, 6, 7
8, 4, 6
0, 1, 4
0, 5, 9
2, 3, 7
5, 3, 7
4, 8, 2
5, 8, 8
9, 4, 5
3, 7, 7
5, 1, 2
2, 1, 3
1, 7, 3
6, 3, 2
0, 2, 5
0, 6, 5
0, 4, 1
5, 9, 3
7, 0, 9
2, 4, 5
3, 8, 6
3, 2, 1
6, 1, 4
7, 5, 5
2, 5, 7
1, 2, 5
2, 6, 8
9, 0, 10
7, 1, 3
8, 0, 3
3, 9, 8
4, 6, 6
8, 1, 3
4, 1, 7
4, 0, 6
3, 0, 1
9, 8, 6
5, 2, 4
2, 7, 7
6, 0, 8
5, 6, 2
0, 3, 4
6, 2, 5
7, 8, 6
8, 3, 5
9, 3, 8
2, 9, 3
1, 4, 5
0, 7, 7
1, 5, 4
8, 9, 3
8, 7, 2
3, 1, 7
7, 6, 7
4, 3, 2
7, 3, 4
