approaching, opponent, attackcount
6, 2, 6
2, 4, 9
7, 6, 7
2, 9, 3
9, 3, 6
0, 7, 8
4, 1, 7
5, 1, 3
3, 7, 5
1, 9, 3
6, 7, 6
6, 0, 5
3, 2, 7
7, 5, 1
9, 8, 5
1, 0, 2
2, 1, 6
5, 0, 6
2, 0, 2
1, 2, 6
0, 8, 2
5, 7, 8
6, 4, 7
7, 0, 3
9, 2, 3
6, 1, 1
0, 3, 5
4, 9, 3
8, 0, 4
3, 8, 8
9, 7, 11
8, 3, 10
1, 4, 5
7, 3, 3
7, 2, 2
1, 3, 5
6, 8, 0
8, 6, 8
7, 9, 5
8, 1, 10
6, 5, 2
1, 8, 5
5, 3, 13
7, 4, 3
1, 5, 2
4, 5, 4
9, 0, 4
1, 7, 6
0, 9, 4
8, 2, 7
8, 4, 9
6, 3, 4
4, 8, 2
4, 2, 1
1, 6, 3
4, 3, 7
3, 6, 5
5, 2, 4
3, 0, 6
7, 1, 3
5, 8, 5
9, 1, 8
3, 9, 4
0, 5, 2
7, 8, 2
5, 4, 7
0, 1, 7
8, 7, 9
4, 6, 3
8, 5, 0
4, 0, 0
2, 5, 4
9, 4, 14
3, 4, 3
2, 7, 6
3, 5, 3
0, 4, 9
2, 8, 4
8, 9, 2
6, 9, 2
4, 7, 3
0, 6, 5
2, 3, 10
9, 5, 3
0, 2, 3
9, 6, 3
5, 9, 2
2, 6, 7
5, 6, 10
3, 1, 10
