approaching, opponent, attackcount
5, 2, 3
0, 7, 4
2, 7, 5
7, 6, 1
7, 2, 3
4, 2, 5
3, 2, 4
6, 2, 4
4, 6, 2
1, 3, 3
8, 9, 4
2, 1, 4
8, 5, 9
0, 6, 3
9, 1, 2
9, 4, 9
0, 4, 5
9, 3, 3
1, 4, 4
7, 4, 8
8, 0, 11
4, 0, 6
1, 2, 2
2, 4, 15
9, 0, 6
4, 9, 1
5, 4, 10
4, 5, 3
6, 9, 3
8, 1, 9
9, 2, 5
5, 7, 3
9, 6, 3
8, 2, 4
5, 9, 3
5, 0, 7
2, 5, 12
2, 0, 14
2, 3, 8
4, 1, 5
3, 5, 2
2, 8, 6
7, 0, 7
3, 1, 2
5, 6, 4
2, 9, 7
0, 9, 7
1, 8, 3
0, 5, 4
7, 5, 8
7, 8, 1
8, 6, 2
5, 1, 1
0, 1, 3
6, 0, 3
0, 3, 1
6, 8, 3
4, 8, 3
6, 1, 5
2, 6, 7
4, 3, 4
8, 4, 7
8, 7, 10
3, 7, 2
7, 1, 6
6, 5, 10
3, 4, 3
3, 9, 9
9, 7, 2
5, 8, 3
1, 0, 7
6, 4, 3
1, 7, 4
4, 7, 4
1, 5, 5
3, 8, 4
3, 6, 2
5, 3, 7
1, 6, 2
7, 9, 7
8, 3, 8
3, 0, 5
6, 3, 7
1, 9, 9
0, 8, 1
0, 2, 2
7, 3, 7
6, 7, 9
9, 8, 2
9, 5, 5
