winner, loser, victorycount
9, 1, 2
1, 9, 1
9, 0, 1
9, 6, 16
3, 2, 0
4, 8, 8
1, 6, 12
8, 1, 0
3, 4, 0
1, 5, 14
5, 0, 0
3, 0, 0
3, 7, 8
5, 9, 0
7, 9, 0
0, 8, 11
7, 8, 0
6, 7, 0
3, 8, 10
7, 5, 24
2, 8, 12
8, 3, 0
0, 3, 1
5, 2, 0
7, 4, 0
8, 6, 15
2, 6, 14
2, 5, 14
1, 3, 4
6, 4, 0
4, 0, 3
5, 8, 0
0, 9, 3
1, 7, 13
5, 3, 0
2, 4, 1
8, 0, 0
7, 6, 8
1, 4, 0
2, 7, 7
1, 8, 13
6, 8, 0
9, 4, 0
8, 7, 8
7, 1, 0
0, 7, 10
9, 7, 7
7, 3, 0
6, 9, 0
9, 8, 10
4, 1, 3
1, 0, 3
2, 9, 4
6, 5, 10
5, 6, 10
4, 2, 4
8, 5, 21
5, 7, 0
6, 3, 0
5, 1, 0
8, 2, 0
2, 1, 4
8, 4, 0
1, 2, 0
6, 1, 0
0, 2, 0
2, 3, 10
8, 9, 0
0, 4, 0
4, 6, 15
6, 0, 0
2, 0, 5
0, 5, 15
9, 2, 0
7, 0, 0
0, 1, 3
5, 4, 0
6, 2, 0
4, 7, 3
7, 2, 0
9, 3, 7
3, 5, 13
3, 9, 0
3, 6, 11
0, 6, 15
4, 5, 18
3, 1, 0
4, 9, 8
9, 5, 11
4, 3, 7
