self, opp, fightsavoided
7, 3, 5
6, 4, 8
2, 0, 8
4, 6, 6
4, 7, 5
6, 2, 3
9, 3, 5
9, 5, 6
3, 7, 0
8, 9, 9
2, 7, 9
3, 4, 0
4, 0, 6
7, 8, 4
1, 5, 6
6, 8, 15
1, 2, 5
1, 7, 6
0, 1, 3
4, 9, 5
3, 5, 0
8, 7, 8
5, 0, 9
8, 0, 5
9, 4, 6
5, 7, 6
6, 1, 3
8, 1, 5
2, 1, 8
0, 5, 3
1, 8, 6
0, 9, 5
0, 3, 5
3, 1, 0
9, 1, 3
5, 4, 1
7, 6, 11
6, 9, 3
2, 5, 2
8, 6, 10
4, 5, 3
9, 7, 3
9, 8, 10
9, 2, 1
5, 1, 7
4, 3, 4
7, 1, 5
4, 1, 8
8, 5, 9
3, 6, 0
1, 0, 3
2, 6, 7
1, 3, 3
2, 8, 1
0, 6, 5
4, 8, 5
8, 3, 4
6, 5, 4
7, 9, 10
7, 4, 6
5, 8, 5
6, 0, 4
3, 9, 0
4, 2, 5
0, 8, 5
3, 0, 0
7, 2, 2
5, 6, 2
2, 3, 8
7, 5, 2
9, 6, 2
6, 7, 5
1, 6, 4
8, 2, 7
0, 2, 7
1, 9, 6
3, 2, 0
8, 4, 2
5, 3, 5
0, 7, 13
2, 4, 5
1, 4, 7
7, 0, 2
5, 9, 7
5, 2, 14
2, 9, 4
3, 8, 0
9, 0, 3
6, 3, 6
0, 4, 7
