self, opp, fightsavoided
2, 8, 5
2, 3, 4
2, 0, 8
1, 8, 7
4, 1, 7
6, 1, 10
0, 8, 0
5, 0, 7
1, 5, 6
9, 3, 5
7, 4, 3
9, 6, 6
5, 8, 9
8, 1, 4
5, 9, 8
6, 2, 6
0, 2, 0
4, 9, 3
2, 1, 5
9, 2, 9
3, 0, 0
2, 4, 2
4, 6, 5
7, 8, 7
8, 4, 8
3, 9, 0
3, 8, 0
5, 1, 11
7, 0, 4
4, 2, 13
2, 6, 7
9, 1, 9
7, 9, 6
2, 5, 5
4, 3, 8
9, 0, 5
6, 7, 5
9, 7, 9
5, 2, 4
6, 3, 9
9, 8, 7
8, 3, 3
1, 0, 6
8, 9, 6
1, 9, 6
1, 7, 9
8, 6, 8
6, 8, 3
9, 5, 8
5, 7, 3
5, 3, 9
0, 3, 0
6, 5, 8
3, 4, 0
0, 9, 0
2, 7, 2
8, 0, 4
5, 6, 11
8, 7, 6
3, 1, 0
3, 7, 0
7, 2, 3
8, 5, 7
0, 7, 0
1, 4, 3
4, 7, 4
3, 5, 0
0, 5, 0
1, 6, 5
7, 5, 5
0, 1, 0
0, 6, 0
9, 4, 5
7, 6, 4
6, 9, 6
8, 2, 7
3, 6, 0
4, 0, 12
0, 4, 0
2, 9, 6
4, 5, 5
7, 1, 6
6, 4, 8
1, 3, 4
5, 4, 8
4, 8, 6
6, 0, 12
7, 3, 4
1, 2, 2
3, 2, 0
