self, opp, fightsavoided
9, 4, 0
6, 3, 6
0, 6, 7
5, 1, 6
7, 8, 2
1, 3, 9
0, 1, 8
3, 7, 5
1, 4, 12
7, 9, 6
9, 7, 0
4, 6, 0
5, 7, 5
8, 9, 3
0, 5, 6
6, 1, 4
3, 8, 3
4, 8, 0
1, 6, 8
5, 4, 15
1, 2, 4
7, 0, 2
8, 6, 3
1, 5, 4
6, 5, 3
2, 7, 6
3, 5, 5
3, 0, 4
9, 1, 0
3, 1, 5
2, 4, 6
4, 1, 0
4, 5, 0
8, 4, 8
7, 1, 0
3, 6, 4
2, 1, 10
2, 9, 9
9, 5, 0
3, 2, 7
1, 0, 6
4, 9, 0
2, 5, 11
3, 4, 9
1, 7, 4
2, 6, 2
3, 9, 4
0, 7, 8
6, 9, 9
2, 8, 6
5, 9, 5
5, 0, 6
5, 2, 5
8, 2, 5
6, 8, 12
9, 0, 0
5, 8, 7
0, 3, 3
8, 7, 8
6, 4, 7
0, 8, 6
7, 5, 8
9, 2, 0
6, 7, 7
8, 3, 4
0, 9, 7
2, 0, 8
1, 9, 11
7, 2, 8
7, 3, 10
4, 2, 0
9, 8, 0
5, 3, 4
4, 7, 0
8, 5, 9
4, 0, 0
0, 2, 7
6, 0, 4
8, 0, 4
1, 8, 8
9, 3, 0
8, 1, 5
5, 6, 6
4, 3, 0
6, 2, 6
7, 4, 5
2, 3, 12
0, 4, 5
9, 6, 0
7, 6, 4
