self, opp, fightsavoided
6, 8, 3
6, 7, 10
7, 4, 4
4, 3, 1
9, 7, 0
8, 6, 6
2, 9, 6
0, 3, 5
7, 8, 1
2, 5, 8
1, 6, 5
7, 6, 5
2, 6, 11
9, 2, 0
0, 8, 4
9, 6, 0
5, 7, 5
2, 7, 4
0, 6, 2
3, 6, 6
7, 1, 1
0, 5, 5
4, 6, 5
8, 2, 10
5, 1, 10
5, 8, 6
0, 7, 6
4, 7, 5
3, 1, 6
6, 9, 5
7, 0, 6
6, 0, 4
1, 2, 11
3, 7, 4
4, 9, 6
4, 2, 4
8, 9, 2
8, 5, 2
3, 4, 6
8, 0, 5
1, 5, 5
1, 4, 9
5, 9, 4
9, 1, 0
5, 4, 6
0, 9, 1
1, 8, 4
9, 4, 0
7, 3, 3
8, 3, 4
6, 4, 5
4, 8, 5
7, 2, 4
0, 1, 1
6, 3, 10
1, 3, 4
9, 0, 0
8, 1, 8
3, 5, 4
8, 7, 2
5, 3, 7
5, 2, 6
2, 8, 13
6, 5, 8
3, 8, 2
2, 3, 6
8, 4, 1
0, 2, 4
9, 5, 0
9, 3, 0
7, 9, 3
1, 7, 7
5, 0, 6
2, 4, 9
6, 2, 11
2, 0, 7
5, 6, 11
0, 4, 2
1, 9, 9
7, 5, 8
3, 0, 6
4, 1, 5
3, 9, 4
3, 2, 4
1, 0, 8
6, 1, 8
4, 5, 2
2, 1, 17
4, 0, 2
9, 8, 0
