self, opp, fightsavoided
3, 1, 0
9, 4, 6
0, 5, 10
5, 2, 7
9, 6, 10
9, 3, 8
0, 1, 5
9, 5, 8
4, 0, 0
0, 2, 11
5, 1, 6
6, 1, 5
2, 6, 8
1, 2, 2
2, 5, 11
2, 9, 4
5, 8, 3
3, 9, 0
4, 7, 0
4, 6, 0
1, 4, 4
6, 8, 7
0, 9, 4
6, 7, 5
1, 0, 4
5, 7, 8
8, 1, 3
6, 9, 10
1, 9, 3
3, 0, 0
6, 0, 1
4, 9, 0
9, 8, 4
6, 4, 4
1, 3, 4
3, 2, 0
0, 6, 8
8, 7, 4
6, 5, 10
4, 2, 0
5, 6, 8
8, 9, 4
2, 0, 10
0, 8, 6
8, 0, 5
2, 4, 6
9, 1, 7
8, 3, 3
8, 6, 5
7, 2, 13
2, 3, 5
2, 1, 9
7, 4, 4
4, 1, 0
7, 0, 5
3, 7, 0
2, 7, 3
4, 8, 0
8, 4, 6
5, 0, 7
6, 3, 7
7, 6, 6
5, 4, 7
7, 8, 9
5, 3, 9
7, 1, 5
1, 7, 3
6, 2, 9
9, 2, 2
5, 9, 5
2, 8, 9
7, 3, 6
4, 5, 0
4, 3, 0
8, 2, 7
0, 4, 11
8, 5, 2
3, 4, 0
1, 6, 5
7, 5, 5
1, 5, 4
1, 8, 3
3, 6, 0
3, 5, 0
9, 7, 11
0, 3, 8
0, 7, 12
9, 0, 5
7, 9, 7
3, 8, 0
