"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,5,12,0,0,4,0,3,0
"1",10,0,7,12,0,0,11,0,7,0
"2",5,0,0,12,0,0,7,0,4,0
"3",0,0,0,0,0,0,0,0,0,0
"4",7,7,9,14,0,9,12,9,14,9
"5",6,8,10,19,0,0,8,0,6,0
"6",6,0,6,15,0,0,0,0,7,0
"7",13,9,6,11,7,6,15,0,6,7
"8",1,0,4,11,0,0,4,0,0,0
"9",5,10,11,10,0,11,14,0,9,0
