"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,5,5,16,3,11,4,6,9
"1",8,0,14,14,11,12,5,7,24,8
"2",4,2,0,0,3,1,0,0,3,5
"3",1,5,2,0,3,3,1,1,3,4
"4",5,2,3,1,0,0,5,2,2,3
"5",8,4,5,7,6,0,8,9,2,7
"6",3,4,3,6,3,3,0,3,6,1
"7",3,4,4,3,7,2,6,0,3,8
"8",2,1,0,1,4,1,1,1,0,2
"9",4,8,10,5,15,6,10,6,13,0
