"","0","1","2","3","4","5","6","7","8","9"
"0",0,3,2,0,1,8,3,2,8,6
"1",1,0,2,1,1,1,1,0,1,2
"2",4,2,0,5,1,3,4,4,5,7
"3",3,7,9,0,5,11,5,9,7,13
"4",4,2,3,1,0,5,5,7,4,10
"5",1,3,1,2,0,0,1,2,1,2
"6",9,8,6,6,3,5,0,3,4,5
"7",6,7,7,3,6,7,2,0,10,10
"8",3,2,1,2,1,1,0,2,0,1
"9",14,16,15,13,15,11,15,14,16,0
