"","0","1","2","3","4","5","6","7","8","9"
"0",0,8,1,2,4,2,3,4,1,4
"1",0,0,3,1,2,3,3,3,1,5
"2",3,10,0,5,3,5,4,3,4,5
"3",1,7,4,0,5,8,4,2,6,2
"4",12,8,7,6,0,15,13,3,4,4
"5",4,5,6,1,1,0,6,5,6,1
"6",3,5,3,3,3,7,0,5,2,1
"7",10,9,5,7,3,11,7,0,3,0
"8",7,10,4,5,3,7,3,5,0,3
"9",5,20,10,6,7,7,13,4,6,0
