"","0","1","2","3","4","5","6","7","8","9"
"0",0,8,3,9,2,7,10,5,12,4
"1",1,0,6,8,5,2,12,4,9,6
"2",4,3,0,10,0,4,12,3,23,10
"3",1,1,0,0,3,4,2,0,5,3
"4",2,1,3,12,0,8,9,2,6,6
"5",3,0,2,11,4,0,4,1,12,6
"6",5,1,4,4,5,0,0,1,0,2
"7",4,8,8,14,9,6,4,0,13,6
"8",3,1,3,5,2,1,4,0,0,0
"9",2,5,2,7,5,6,7,2,8,0
