winner, loser, victorycount
8, 7, 0
1, 3, 0
8, 0, 21
0, 8, 0
6, 5, 11
7, 9, 11
9, 0, 12
6, 0, 16
2, 9, 10
0, 6, 0
0, 4, 0
5, 2, 0
1, 7, 0
4, 2, 0
4, 8, 6
0, 9, 0
7, 5, 10
3, 5, 12
9, 1, 5
1, 9, 9
6, 8, 10
4, 6, 0
6, 2, 4
8, 2, 0
3, 0, 10
4, 3, 0
5, 7, 0
5, 3, 0
9, 2, 0
8, 1, 2
0, 2, 0
9, 3, 0
1, 2, 0
2, 0, 11
7, 8, 12
4, 0, 11
7, 0, 12
8, 5, 4
6, 7, 0
3, 8, 11
8, 6, 0
8, 4, 0
7, 3, 2
6, 3, 6
4, 7, 0
6, 4, 10
5, 0, 8
2, 6, 3
3, 2, 2
1, 6, 0
7, 6, 7
7, 4, 4
2, 5, 6
2, 8, 13
0, 1, 0
0, 7, 0
1, 4, 0
7, 2, 10
8, 9, 7
6, 9, 7
8, 3, 0
6, 1, 7
0, 3, 0
1, 5, 4
5, 8, 5
5, 6, 0
3, 4, 8
9, 4, 0
1, 0, 12
3, 6, 2
7, 1, 4
2, 1, 13
9, 7, 0
9, 6, 0
3, 7, 0
5, 9, 5
1, 8, 7
3, 9, 6
2, 7, 0
5, 4, 0
4, 9, 14
9, 8, 6
4, 5, 12
4, 1, 17
2, 4, 9
0, 5, 0
2, 3, 1
3, 1, 9
5, 1, 8
9, 5, 6
