winner, loser, victorycount
0, 6, 5
0, 9, 5
1, 4, 3
7, 4, 0
9, 0, 6
2, 4, 3
2, 9, 0
7, 1, 3
9, 2, 3
9, 3, 6
2, 5, 1
4, 6, 9
8, 4, 7
1, 3, 5
0, 1, 1
2, 8, 3
3, 9, 3
5, 0, 6
7, 0, 0
3, 7, 2
8, 9, 8
5, 4, 3
9, 5, 5
0, 7, 5
4, 2, 10
6, 1, 11
5, 2, 6
8, 0, 0
6, 0, 14
3, 2, 2
4, 1, 6
8, 3, 2
8, 5, 4
1, 7, 12
5, 1, 1
0, 4, 1
0, 2, 5
3, 5, 3
8, 2, 3
5, 6, 8
5, 8, 5
8, 6, 2
2, 3, 2
4, 9, 5
0, 8, 2
7, 5, 3
6, 4, 6
6, 9, 15
2, 6, 1
3, 6, 3
7, 2, 2
8, 1, 13
2, 7, 4
9, 1, 8
6, 5, 11
2, 0, 1
1, 8, 8
0, 5, 3
4, 7, 6
5, 3, 7
9, 6, 5
5, 9, 4
3, 4, 3
6, 8, 12
1, 2, 13
1, 0, 7
9, 4, 5
7, 8, 1
1, 9, 7
9, 7, 6
6, 3, 11
5, 7, 4
4, 5, 1
1, 6, 9
6, 2, 9
2, 1, 2
0, 3, 5
1, 5, 9
3, 8, 1
8, 7, 3
7, 3, 3
7, 6, 1
3, 1, 1
3, 0, 1
6, 7, 12
9, 8, 7
4, 3, 6
7, 9, 1
4, 8, 5
4, 0, 9
