winner, loser, victorycount
1, 5, 7
1, 3, 3
6, 0, 4
9, 8, 3
0, 4, 7
4, 8, 10
5, 9, 4
8, 2, 4
9, 5, 1
2, 7, 0
2, 0, 2
0, 7, 9
8, 0, 7
6, 5, 5
3, 2, 4
1, 9, 6
7, 4, 2
5, 4, 3
1, 8, 7
9, 6, 2
3, 4, 5
0, 6, 6
6, 2, 3
4, 6, 11
3, 9, 6
6, 1, 6
7, 2, 4
4, 7, 14
7, 5, 1
0, 9, 7
7, 3, 0
7, 0, 0
8, 7, 8
1, 6, 0
2, 6, 0
6, 3, 5
5, 2, 6
9, 3, 2
0, 8, 7
5, 8, 10
3, 0, 9
4, 3, 5
5, 3, 8
6, 7, 6
6, 4, 10
7, 6, 2
8, 3, 7
2, 1, 1
6, 9, 5
7, 8, 1
3, 8, 3
4, 2, 3
8, 4, 6
8, 1, 6
2, 3, 0
4, 5, 11
9, 2, 4
8, 6, 2
0, 3, 5
0, 2, 8
3, 7, 2
3, 1, 1
8, 5, 7
0, 5, 8
3, 6, 1
2, 5, 0
2, 8, 0
2, 9, 0
1, 0, 5
9, 7, 1
1, 7, 3
7, 1, 1
5, 1, 13
7, 9, 3
5, 6, 8
8, 9, 6
9, 4, 5
2, 4, 2
9, 1, 2
0, 1, 11
4, 9, 11
5, 0, 15
1, 4, 12
9, 0, 2
5, 7, 7
4, 1, 7
1, 2, 9
6, 8, 5
4, 0, 7
3, 5, 4
