winner, loser, victorycount
5, 3, 5
4, 9, 4
5, 1, 6
4, 8, 5
7, 9, 5
3, 0, 7
6, 9, 2
2, 7, 6
9, 4, 4
9, 8, 2
9, 2, 9
2, 8, 4
1, 0, 1
2, 6, 5
1, 9, 1
1, 5, 6
0, 8, 8
4, 6, 4
3, 8, 7
6, 8, 2
5, 0, 3
0, 2, 8
0, 6, 2
8, 1, 7
5, 8, 2
9, 7, 10
3, 1, 10
8, 4, 0
2, 1, 16
6, 7, 6
0, 5, 5
5, 9, 2
1, 8, 0
3, 5, 1
2, 4, 3
1, 6, 3
5, 6, 1
4, 3, 2
0, 9, 4
7, 1, 14
1, 3, 4
2, 0, 3
6, 3, 1
7, 8, 6
4, 1, 10
4, 5, 6
6, 4, 0
8, 5, 5
1, 7, 6
9, 6, 1
7, 4, 1
2, 5, 7
7, 5, 5
5, 4, 5
0, 3, 3
4, 2, 13
8, 7, 7
7, 0, 1
3, 4, 0
6, 0, 1
7, 2, 13
5, 2, 13
3, 6, 6
6, 5, 5
8, 2, 10
8, 6, 1
1, 4, 4
9, 5, 8
9, 3, 1
3, 2, 9
0, 7, 5
0, 1, 5
4, 7, 4
4, 0, 5
5, 7, 8
6, 2, 7
3, 9, 4
3, 7, 4
7, 3, 2
2, 3, 5
8, 9, 3
8, 3, 2
0, 4, 2
1, 2, 13
7, 6, 4
8, 0, 2
2, 9, 4
9, 1, 10
9, 0, 3
6, 1, 11
