winner, loser, victorycount
3, 5, 3
8, 5, 6
0, 6, 2
5, 3, 14
4, 1, 6
4, 8, 1
5, 0, 1
5, 1, 2
0, 5, 2
4, 3, 11
6, 2, 4
8, 2, 3
0, 1, 1
6, 0, 2
0, 7, 9
3, 1, 1
6, 7, 7
8, 9, 7
8, 3, 14
9, 3, 13
4, 9, 13
8, 0, 3
9, 1, 3
0, 9, 7
7, 0, 6
3, 6, 3
4, 7, 5
0, 3, 15
1, 3, 9
2, 4, 4
9, 8, 3
0, 2, 6
5, 2, 3
9, 7, 6
8, 1, 4
3, 7, 3
9, 6, 6
7, 1, 4
5, 9, 6
9, 0, 3
2, 9, 10
2, 1, 3
6, 1, 2
7, 4, 5
6, 3, 10
6, 5, 3
7, 8, 2
3, 2, 3
4, 0, 4
0, 8, 0
1, 0, 3
6, 9, 7
9, 5, 4
7, 9, 11
7, 3, 16
4, 5, 4
4, 6, 1
5, 8, 3
3, 4, 3
1, 4, 3
1, 7, 5
0, 4, 3
7, 5, 2
3, 9, 15
5, 6, 3
7, 6, 6
5, 7, 5
2, 3, 14
9, 2, 2
5, 4, 7
4, 2, 5
7, 2, 4
2, 8, 1
6, 8, 1
1, 2, 2
8, 4, 2
8, 6, 3
2, 5, 2
8, 7, 5
9, 4, 6
1, 6, 4
2, 6, 3
6, 4, 7
2, 0, 0
2, 7, 5
1, 8, 3
1, 9, 9
3, 0, 3
3, 8, 3
1, 5, 2
