winner, loser, victorycount
1, 7, 10
5, 3, 4
1, 5, 1
5, 8, 16
6, 8, 17
2, 4, 3
3, 7, 13
3, 0, 6
5, 7, 12
3, 4, 3
8, 1, 0
4, 3, 3
5, 4, 0
4, 0, 2
1, 2, 6
2, 0, 8
9, 3, 4
8, 5, 1
3, 5, 1
9, 6, 2
6, 1, 0
3, 1, 2
9, 7, 10
7, 9, 4
5, 6, 2
2, 1, 0
8, 4, 7
1, 4, 1
0, 2, 4
2, 3, 4
9, 4, 2
5, 9, 2
7, 8, 7
9, 0, 8
6, 7, 20
4, 6, 5
6, 0, 9
5, 2, 0
0, 9, 4
7, 6, 1
3, 9, 2
2, 5, 1
6, 5, 4
1, 6, 4
0, 5, 2
4, 5, 1
2, 6, 2
0, 4, 3
3, 2, 5
8, 6, 3
7, 2, 3
5, 1, 5
7, 1, 1
6, 4, 0
9, 5, 2
6, 3, 5
8, 3, 3
9, 8, 9
1, 0, 4
1, 3, 3
0, 6, 3
0, 1, 7
4, 1, 2
2, 9, 1
1, 8, 13
8, 2, 3
8, 0, 4
2, 8, 17
8, 9, 1
4, 9, 2
9, 2, 5
9, 1, 2
4, 2, 5
1, 9, 2
2, 7, 9
6, 9, 3
8, 7, 15
5, 0, 10
0, 3, 4
3, 6, 1
4, 8, 12
0, 7, 14
6, 2, 2
3, 8, 10
0, 8, 14
7, 0, 5
7, 4, 1
4, 7, 14
7, 5, 1
7, 3, 2
