winner, loser, victorycount
6, 7, 4
6, 1, 1
7, 6, 3
7, 2, 5
1, 2, 10
0, 4, 10
3, 7, 6
9, 1, 4
7, 5, 4
3, 5, 4
4, 6, 3
6, 8, 1
9, 5, 5
3, 9, 6
8, 9, 3
0, 5, 1
1, 7, 13
5, 9, 4
9, 2, 5
0, 7, 8
8, 1, 2
4, 2, 12
2, 3, 3
3, 6, 1
1, 0, 1
8, 3, 6
2, 9, 8
3, 1, 0
5, 8, 7
0, 2, 5
2, 7, 9
6, 2, 10
5, 6, 3
1, 8, 3
2, 4, 16
0, 1, 4
5, 3, 9
7, 9, 5
6, 3, 1
4, 0, 1
9, 4, 8
8, 4, 10
0, 8, 3
7, 4, 7
1, 5, 6
5, 0, 7
8, 0, 4
1, 6, 2
9, 3, 4
6, 9, 8
7, 1, 2
4, 9, 4
1, 4, 10
2, 0, 4
3, 0, 2
1, 9, 4
8, 5, 3
7, 3, 2
9, 6, 2
0, 9, 4
9, 7, 4
2, 1, 3
4, 1, 3
3, 8, 3
8, 2, 10
7, 0, 6
2, 8, 2
4, 8, 2
6, 5, 1
6, 4, 8
3, 2, 5
9, 8, 2
5, 4, 12
6, 0, 3
4, 7, 9
0, 3, 5
7, 8, 3
8, 6, 4
2, 6, 4
5, 1, 2
4, 5, 2
8, 7, 6
2, 5, 1
4, 3, 7
1, 3, 2
5, 2, 9
3, 4, 14
0, 6, 2
5, 7, 11
9, 0, 3
