approaching, opponent, attackcount
4, 5, 3
9, 3, 7
7, 4, 7
2, 1, 3
3, 2, 3
0, 9, 7
7, 2, 2
1, 4, 4
6, 5, 7
9, 4, 7
5, 1, 4
7, 8, 6
2, 9, 3
9, 8, 9
6, 7, 6
4, 9, 1
5, 9, 2
0, 6, 6
7, 3, 5
0, 5, 4
8, 2, 6
3, 7, 2
5, 2, 3
5, 6, 11
8, 5, 2
7, 5, 3
0, 2, 2
1, 3, 1
3, 5, 5
0, 8, 4
9, 7, 7
5, 7, 2
4, 3, 3
1, 8, 5
3, 9, 3
6, 1, 2
6, 8, 2
3, 1, 6
6, 9, 5
2, 8, 4
4, 7, 3
3, 6, 4
7, 9, 5
5, 8, 4
1, 6, 6
9, 5, 1
5, 4, 1
8, 4, 6
1, 9, 3
0, 7, 4
5, 0, 3
9, 1, 5
5, 3, 5
2, 6, 10
7, 0, 6
6, 2, 10
2, 4, 5
0, 1, 4
3, 0, 6
6, 3, 7
7, 6, 8
8, 1, 4
8, 6, 10
1, 5, 5
9, 2, 3
8, 9, 8
2, 5, 4
1, 0, 11
3, 4, 7
0, 4, 8
2, 7, 9
3, 8, 8
4, 2, 3
6, 0, 5
7, 1, 4
9, 0, 7
4, 0, 5
8, 0, 3
4, 8, 10
2, 0, 5
4, 1, 2
9, 6, 4
8, 7, 4
0, 3, 5
1, 7, 5
4, 6, 6
2, 3, 7
1, 2, 7
6, 4, 3
8, 3, 8
