winner, loser, victorycount
2, 5, 9
0, 3, 10
1, 9, 2
8, 2, 7
4, 0, 3
5, 7, 2
3, 7, 3
7, 3, 3
4, 9, 9
6, 0, 4
0, 2, 8
8, 7, 6
0, 5, 8
8, 6, 8
6, 3, 10
2, 7, 4
2, 3, 5
8, 1, 7
4, 5, 3
3, 4, 2
4, 2, 5
6, 1, 6
8, 9, 6
7, 8, 1
1, 7, 2
4, 6, 2
3, 1, 1
0, 9, 8
6, 7, 5
8, 5, 7
4, 8, 2
3, 8, 3
0, 1, 6
4, 3, 5
0, 4, 7
8, 3, 10
4, 7, 5
9, 8, 13
3, 2, 3
9, 5, 8
0, 8, 8
6, 9, 5
7, 4, 1
5, 4, 5
7, 9, 3
3, 6, 0
5, 1, 4
7, 5, 1
1, 5, 4
1, 2, 1
2, 4, 7
8, 0, 9
5, 2, 3
6, 8, 6
6, 2, 6
7, 0, 5
9, 3, 5
5, 3, 9
7, 2, 1
2, 6, 11
2, 9, 7
2, 1, 10
9, 0, 8
6, 5, 2
9, 6, 7
5, 9, 3
5, 6, 6
9, 1, 4
8, 4, 3
0, 6, 10
5, 8, 3
1, 8, 0
7, 1, 1
1, 4, 3
3, 5, 3
4, 1, 3
9, 7, 9
2, 0, 7
3, 9, 1
1, 6, 1
1, 0, 1
9, 4, 10
0, 7, 11
7, 6, 0
9, 2, 3
5, 0, 6
6, 4, 6
1, 3, 2
3, 0, 2
2, 8, 6
