winner, loser, victorycount
8, 5, 3
9, 2, 8
3, 5, 7
2, 3, 3
4, 8, 1
8, 2, 7
1, 0, 0
7, 5, 10
4, 5, 0
9, 7, 5
5, 7, 2
5, 8, 4
4, 9, 2
6, 1, 2
2, 4, 3
7, 2, 10
8, 3, 6
4, 3, 0
7, 6, 10
8, 7, 5
0, 5, 9
0, 6, 11
7, 9, 9
6, 9, 0
5, 3, 4
9, 6, 5
3, 7, 3
6, 3, 1
3, 9, 3
1, 3, 1
2, 8, 0
2, 9, 2
9, 4, 2
1, 7, 2
3, 8, 3
2, 6, 4
6, 0, 1
7, 4, 13
1, 4, 1
5, 0, 5
9, 1, 3
3, 6, 4
5, 2, 8
8, 6, 7
0, 7, 8
5, 6, 9
3, 1, 5
5, 1, 6
0, 1, 3
4, 2, 2
7, 1, 12
1, 6, 3
3, 2, 6
3, 0, 5
7, 0, 11
9, 8, 10
6, 2, 4
8, 9, 4
5, 9, 2
8, 1, 10
4, 0, 5
7, 8, 11
7, 3, 12
6, 4, 2
3, 4, 3
1, 2, 1
8, 4, 10
2, 0, 1
4, 7, 2
6, 8, 3
4, 1, 3
1, 5, 0
2, 1, 1
0, 9, 20
0, 8, 11
2, 7, 2
0, 2, 8
2, 5, 1
0, 4, 14
0, 3, 14
8, 0, 6
1, 8, 2
6, 5, 5
9, 5, 7
1, 9, 0
6, 7, 3
5, 4, 2
4, 6, 3
9, 0, 4
9, 3, 5
