winner, loser, victorycount
7, 0, 5
3, 4, 13
0, 7, 4
0, 3, 2
7, 2, 1
1, 8, 3
6, 3, 4
5, 2, 5
3, 8, 13
0, 5, 2
3, 9, 9
8, 9, 8
6, 1, 8
5, 0, 6
9, 1, 6
4, 3, 2
0, 2, 4
1, 3, 3
7, 1, 4
2, 5, 10
8, 6, 2
7, 6, 3
2, 9, 7
1, 0, 4
6, 5, 5
3, 7, 8
8, 1, 5
6, 9, 7
8, 7, 7
4, 2, 7
9, 4, 4
1, 6, 4
3, 5, 12
1, 4, 3
1, 7, 6
4, 8, 2
8, 5, 11
9, 7, 2
8, 2, 3
6, 0, 6
7, 3, 4
0, 6, 4
4, 5, 3
5, 6, 3
2, 8, 7
5, 1, 2
9, 2, 3
4, 9, 3
8, 4, 1
9, 8, 4
1, 9, 2
1, 5, 3
5, 9, 4
4, 1, 3
2, 7, 6
0, 1, 2
2, 0, 10
7, 4, 3
2, 3, 8
6, 7, 7
8, 0, 6
4, 0, 3
9, 5, 2
8, 3, 2
2, 6, 8
7, 5, 2
5, 8, 3
9, 6, 5
0, 8, 1
0, 4, 3
3, 0, 15
6, 2, 6
4, 7, 1
3, 2, 13
6, 4, 3
6, 8, 7
2, 4, 4
7, 8, 2
3, 6, 20
5, 4, 4
9, 3, 2
1, 2, 6
4, 6, 1
5, 7, 1
5, 3, 8
0, 9, 0
7, 9, 3
2, 1, 8
9, 0, 3
3, 1, 6
