winner, loser, victorycount
2, 4, 4
8, 9, 1
0, 7, 14
5, 8, 7
2, 8, 7
0, 6, 15
9, 6, 6
6, 1, 0
2, 1, 6
3, 9, 3
9, 5, 6
1, 9, 4
6, 7, 1
0, 9, 9
6, 2, 1
9, 8, 5
8, 6, 3
4, 6, 4
4, 8, 4
8, 7, 3
9, 4, 4
5, 2, 4
4, 7, 3
8, 4, 3
2, 9, 3
4, 1, 4
2, 5, 7
9, 7, 4
3, 4, 5
6, 9, 4
3, 2, 11
0, 2, 10
3, 5, 7
9, 0, 6
1, 7, 6
1, 4, 3
1, 5, 3
3, 6, 9
0, 3, 6
7, 5, 3
3, 8, 13
5, 1, 7
7, 1, 5
0, 4, 8
9, 3, 3
8, 5, 2
6, 8, 4
6, 3, 0
7, 9, 1
7, 0, 2
1, 6, 4
8, 2, 3
0, 8, 9
9, 2, 4
9, 1, 3
5, 9, 7
7, 6, 0
2, 7, 4
4, 2, 2
7, 2, 0
5, 3, 7
8, 1, 4
4, 9, 3
4, 5, 3
8, 0, 1
1, 0, 4
2, 6, 5
5, 6, 8
1, 2, 7
3, 7, 6
2, 3, 11
5, 0, 8
7, 8, 2
6, 0, 3
6, 5, 4
4, 3, 5
1, 3, 8
0, 1, 5
6, 4, 4
5, 7, 5
7, 3, 6
7, 4, 3
2, 0, 10
8, 3, 4
0, 5, 12
3, 1, 5
5, 4, 6
4, 0, 5
3, 0, 5
1, 8, 2
