self, opp, fightsavoided
0, 8, 1
4, 0, 4
6, 5, 5
2, 6, 3
1, 8, 4
6, 0, 4
9, 1, 5
8, 4, 6
3, 6, 4
0, 3, 7
1, 7, 5
1, 5, 7
3, 7, 7
2, 7, 7
8, 5, 10
3, 1, 8
2, 3, 6
9, 2, 12
2, 8, 7
7, 9, 0
3, 4, 6
9, 8, 4
4, 8, 4
9, 4, 3
6, 2, 5
8, 1, 5
6, 8, 10
9, 5, 5
1, 0, 4
7, 3, 14
7, 0, 4
2, 5, 3
6, 7, 4
1, 9, 0
0, 6, 4
7, 1, 3
5, 6, 7
1, 6, 5
9, 3, 2
6, 4, 5
8, 7, 11
4, 7, 3
3, 2, 5
3, 0, 4
7, 8, 3
0, 9, 0
8, 9, 0
6, 3, 7
3, 9, 0
8, 6, 13
4, 1, 10
5, 2, 6
0, 5, 5
7, 4, 2
4, 3, 3
7, 6, 4
0, 7, 11
4, 5, 3
5, 9, 0
0, 1, 8
7, 5, 3
2, 4, 9
1, 4, 4
6, 9, 0
2, 1, 1
7, 2, 5
5, 4, 3
5, 3, 7
9, 0, 3
3, 5, 8
2, 0, 2
5, 1, 4
6, 1, 7
1, 2, 4
2, 9, 0
9, 7, 3
5, 7, 5
8, 3, 0
0, 4, 8
8, 2, 3
0, 2, 11
5, 0, 5
1, 3, 10
4, 2, 10
4, 6, 5
4, 9, 0
5, 8, 6
3, 8, 6
9, 6, 8
8, 0, 3
