approaching, opponent, attackcount
3, 5, 1
1, 0, 10
7, 5, 0
0, 2, 0
7, 4, 0
8, 0, 4
4, 9, 1
8, 4, 0
7, 1, 0
8, 9, 1
3, 6, 21
3, 7, 8
9, 8, 13
9, 6, 19
3, 0, 11
1, 7, 6
0, 9, 0
7, 0, 9
5, 6, 9
5, 0, 14
6, 1, 0
2, 4, 4
7, 2, 0
6, 4, 0
1, 2, 0
0, 7, 5
1, 4, 3
0, 1, 0
6, 5, 0
9, 2, 2
2, 5, 2
2, 8, 11
2, 0, 17
8, 2, 0
0, 8, 2
5, 2, 2
5, 7, 12
1, 8, 8
0, 6, 10
5, 1, 0
5, 4, 1
6, 0, 4
9, 4, 0
6, 8, 1
8, 6, 3
8, 5, 1
2, 9, 1
3, 9, 0
4, 2, 3
4, 6, 17
2, 6, 17
7, 9, 0
1, 3, 6
4, 0, 17
6, 9, 0
0, 3, 1
3, 2, 2
1, 5, 1
7, 3, 4
2, 7, 7
3, 1, 4
8, 3, 2
4, 7, 6
5, 8, 8
4, 8, 20
5, 9, 1
6, 3, 0
4, 1, 5
3, 8, 12
6, 7, 3
8, 1, 2
1, 9, 3
2, 1, 0
3, 4, 2
5, 3, 7
0, 4, 0
9, 1, 2
2, 3, 1
0, 5, 2
9, 0, 10
9, 5, 1
9, 3, 9
8, 7, 2
1, 6, 19
9, 7, 10
6, 2, 1
7, 8, 6
7, 6, 13
4, 3, 5
4, 5, 3
