approaching, opponent, attackcount
5, 1, 1
5, 4, 1
2, 8, 12
1, 4, 5
2, 0, 1
8, 2, 1
8, 1, 0
9, 8, 7
6, 5, 1
9, 3, 8
7, 6, 3
8, 6, 0
0, 7, 10
1, 6, 11
2, 3, 11
8, 7, 2
8, 9, 4
0, 5, 0
4, 2, 0
6, 3, 5
8, 0, 0
7, 9, 1
4, 0, 1
5, 8, 14
3, 6, 1
1, 0, 2
9, 4, 2
4, 6, 10
5, 9, 14
2, 5, 4
2, 7, 9
5, 2, 0
3, 5, 0
5, 0, 0
9, 1, 1
5, 7, 15
1, 8, 18
9, 0, 1
3, 2, 2
9, 2, 1
7, 5, 0
8, 5, 0
3, 7, 9
3, 4, 0
6, 4, 1
0, 3, 11
6, 1, 2
6, 8, 3
4, 7, 11
0, 6, 12
3, 1, 0
4, 1, 2
7, 3, 3
1, 5, 2
7, 2, 0
4, 8, 14
2, 6, 12
1, 7, 19
7, 4, 1
6, 2, 0
3, 8, 1
2, 4, 1
0, 9, 11
8, 3, 5
2, 9, 14
0, 2, 0
1, 3, 15
7, 1, 1
6, 0, 1
0, 4, 4
0, 1, 1
0, 8, 12
3, 0, 0
1, 9, 11
7, 0, 1
4, 3, 18
6, 7, 8
7, 8, 2
4, 9, 11
8, 4, 0
9, 6, 5
9, 7, 4
9, 5, 0
2, 1, 1
6, 9, 8
1, 2, 2
3, 9, 5
5, 3, 11
4, 5, 2
5, 6, 14
