self, opp, fightsavoided
2, 9, 0
1, 8, 2
1, 9, 1
9, 1, 13
3, 5, 0
2, 7, 6
3, 1, 14
4, 6, 9
3, 7, 3
4, 8, 14
0, 9, 0
0, 2, 7
4, 7, 6
7, 5, 0
3, 0, 3
2, 8, 4
3, 2, 7
7, 1, 5
9, 3, 6
9, 4, 9
3, 8, 6
2, 3, 3
9, 5, 8
9, 8, 3
5, 4, 8
2, 6, 2
7, 4, 0
8, 1, 7
9, 0, 8
5, 3, 6
6, 4, 4
7, 3, 7
5, 8, 5
6, 3, 9
0, 5, 0
7, 6, 3
3, 4, 0
4, 9, 1
0, 8, 8
7, 8, 7
0, 1, 9
5, 7, 7
4, 0, 4
7, 9, 0
4, 2, 9
2, 5, 0
1, 7, 9
8, 0, 3
4, 3, 4
2, 0, 7
6, 0, 5
5, 9, 2
6, 9, 1
1, 5, 0
4, 1, 4
1, 2, 5
5, 0, 9
0, 6, 3
8, 6, 3
8, 7, 7
4, 5, 8
9, 6, 2
0, 7, 5
1, 0, 4
8, 5, 0
9, 2, 11
0, 4, 0
6, 7, 8
6, 2, 5
1, 4, 0
1, 3, 11
3, 9, 0
2, 1, 10
8, 2, 10
8, 4, 0
9, 7, 7
5, 2, 9
5, 1, 7
7, 0, 5
7, 2, 12
6, 8, 8
6, 1, 5
3, 6, 5
8, 3, 11
8, 9, 0
0, 3, 4
6, 5, 4
2, 4, 0
5, 6, 3
1, 6, 1
